sujeto ,tiempo,"POW,AF3,Theta","POW,AF3,Alpha","POW,AF3,BetaL","POW,AF3,BetaH","POW,AF3,Gamma","POW,T7,Theta","POW,T7,Alpha","POW,T7,BetaL","POW,T7,BetaH","POW,T7,Gamma","POW,Pz,Theta","POW,Pz,Alpha","POW,Pz,BetaL","POW,Pz,BetaH","POW,Pz,Gamma","POW,T8,Theta","POW,T8,Alpha","POW,T8,BetaL","POW,T8,BetaH","POW,T8,Gamma","POW,AF4,Theta","POW,AF4,Alpha","POW,AF4,BetaL","POW,AF4,BetaH","POW,AF4,Gamma"
16,"1,875","39,003929","7,946422","2,10252","1,399302","0,792186","2,684173","1,17983","0,32199","0,776677","0,300349","3,743407","6,160248","0,942644","0,611695","0,30025","2,840581","5,364778","0,787992","0,666248","0,233966","37,599731","8,858977","2,121484","1,111895","0,587862"
16,2,"35,161587","9,639835","1,977462","1,473642","0,793605","2,763604","1,457745","0,297518","0,77023","0,299724","3,151467","6,643456","0,85009","0,540496","0,312694","2,91269","4,319672","0,764987","0,57234","0,241391","34,991848","10,592635","1,880724","1,093984","0,600162"
16,"2,125","28,470951","12,362511","1,896956","1,493797","0,753306","2,666234","1,714253","0,280026","0,717884","0,29494","2,749122","6,911079","0,883654","0,509198","0,333753","2,921132","4,003025","0,850971","0,500354","0,259147","28,808088","13,100325","1,587956","1,027283","0,576307"
16,"2,25","20,751923","15,905171","2,0241","1,461663","0,685186","2,389997","1,916896","0,256741","0,637203","0,290342","2,721237","6,97065","1,028931","0,527955","0,354651","2,823433","4,150449","1,042893","0,464438","0,284889","21,149946","15,995534","1,384799","0,922444","0,525554"
16,"2,375","14,168574","19,546125","2,462489","1,417284","0,611486","2,008859","2,053474","0,231666","0,551517","0,289264","3,02536","6,870857","1,255309","0,592026","0,367642","2,63002","4,420214","1,283979","0,479377","0,313623","13,874444","18,557922","1,403725","0,818515","0,466524"
16,"2,5","10,254622","22,24964","3,190824","1,402661","0,552404","1,652751","2,122173","0,21274","0,477846","0,292435","3,560049","6,642296","1,493383","0,679203","0,371217","2,402844","4,57934","1,483076","0,545943","0,338089","8,848385","19,975206","1,696218","0,75673","0,418185"
16,"2,625","9,365426","23,067455","4,018779","1,427236","0,519291","1,45718","2,149869","0,221413","0,429173","0,301295","4,046451","6,25848","1,681248","0,762404","0,371634","2,217717","4,497552","1,566138","0,642129","0,354205","6,344274","19,65658","2,181899","0,753111","0,392976"
16,"2,75","10,602612","21,594297","4,663024","1,469556","0,513681","1,679752","2,252179","0,288468","0,418868","0,318293","4,381696","5,644661","1,791025","0,81862","0,378835","2,115194","4,142225","1,499528","0,734425","0,363414","5,980659","17,517582","2,685316","0,793433","0,394043"
16,"2,875","12,590881","18,19352","4,89992","1,492246","0,529042","2,49394","2,61835","0,441371","0,452592","0,343604","4,40426","4,798582","1,838039","0,839016","0,40163","2,097516","3,588862","1,311078","0,790192","0,371169","6,597966","14,076572","3,033029","0,84025","0,412982"
16,3,"14,220616","13,796295","4,653255","1,461992","0,559589","3,963992","3,364737","0,691881","0,522475","0,374979","4,22733","3,838067","1,860137","0,832018","0,44161","2,162105","2,96599","1,089732","0,788619","0,382927","7,349746","10,183989","3,103793","0,854681","0,436059"
16,"3,125","14,673887","9,531387","3,969167","1,374546","0,601496","5,780643","4,425849","1,017554","0,610963","0,406812","3,992859","2,996414","1,898183","0,820463","0,489888","2,294277","2,407703","0,936997","0,739862","0,398636","7,720455","6,763779","2,845635","0,822027","0,449965"
16,"3,25","15,449556","6,469348","3,087533","1,267223","0,65406","7,501166","5,527896","1,362595","0,694482","0,431675","3,811023","2,42033","1,962171","0,82939","0,528916","2,460581","1,989218","0,911377","0,686405","0,411816","8,484906","4,496452","2,337932","0,760969","0,447755"
16,"3,375","20,919361","5,475236","2,406505","1,206099","0,713234","8,446232","6,282667","1,630185","0,751629","0,441882","3,679921","2,108519","2,004938","0,869849","0,541088","2,632004","1,707938","0,994394","0,675573","0,413456","11,667861","3,683837","1,806345","0,720092","0,43064"
16,"3,5","35,652874","6,771672","2,202578","1,24581","0,767208","8,348647","6,377833","1,742014","0,768958","0,432202","3,445479","1,947883","1,972543","0,92934","0,517389","2,74707","1,505805","1,111676","0,734393","0,397287","19,380419","4,12995","1,446714","0,752688","0,405505"
16,"3,625","60,782955","9,87148","2,50537","1,397366","0,804034","7,322932","5,744286","1,653839","0,746609","0,40457","3,140545","1,822205","1,827332","0,976351","0,461726","2,809709","1,320281","1,173855","0,857582","0,364056","32,041912","5,366719","1,356414","0,885063","0,385618"
16,"3,75","91,332703","13,947722","3,120684","1,623618","0,819426","5,833901","4,655458","1,412056","0,697726","0,3682","2,844834","1,753478","1,62085","0,981085","0,389859","2,863512","1,22238","1,171597","1,008075","0,32311","47,085571","7,020411","1,486284","1,0999","0,387645"
16,"3,875","118,526253","17,7344","3,778147","1,851762","0,817012","4,393779","3,549837","1,152227","0,634656","0,335173","2,774652","1,827877","1,498583","0,924755","0,324281","3,002071","1,400136","1,170337","1,13021","0,289726","59,921272","8,595367","1,710853","1,339076","0,42141"
16,4,"132,556946","19,853237","4,260609","2,00389","0,805259","3,371314","2,749848","1,003649","0,563772","0,313472","2,899748","2,072843","1,61898","0,814266","0,283327","3,191778","1,992788","1,262922","1,180511","0,275647","66,545326","9,556437","1,933608","1,522533","0,484011"
16,"4,125","127,913368","19,482655","4,469537","2,033704","0,792436","2,882511","2,348712","1,039211","0,489256","0,301634","3,224375","2,43976","2,043484","0,682722","0,273479","3,502517","2,987847","1,485462","1,145631","0,281859","63,778698","9,618293","2,109858","1,583435","0,559705"
16,"4,25","105,786514","16,702276","4,417274","1,933621","0,783408","2,734676","2,199886","1,228706","0,415014","0,290993","3,643663","2,78943","2,655124","0,572151","0,286484","3,94441","4,192181","1,780157","1,042659","0,298658","52,884113","8,81205","2,224206","1,500189","0,626017"
16,"4,375","74,486633","12,50361","4,165887","1,730268","0,778267","2,638712","2,06676","1,469676","0,349597","0,273447","4,051509","2,997267","3,234456","0,511033","0,306224","4,566906","5,290095","2,019268","0,904324","0,314077","37,818531","7,489916","2,252389","1,300841","0,662231"
16,"4,5","44,075939","8,297172","3,771111","1,499925","0,774569","2,44741","1,845364","1,635123","0,308371","0,246756","4,434959","3,087819","3,554777","0,509355","0,31615","5,348091","5,979175","2,084612","0,773301","0,319747","23,78059","6,173295","2,169072","1,059056","0,659489"
16,"4,625","22,481264","5,157093","3,287136","1,347542","0,768996","2,163079","1,598864","1,630667","0,304965","0,214759","4,76385","3,205583","3,473171","0,563521","0,306698","6,188855","6,091728","1,939236","0,696111","0,312969","14,178179","5,246357","1,971792","0,871637","0,621482"
16,"4,75","11,694874","3,406363","2,758512","1,351118","0,75502","1,86167","1,404384","1,44021","0,342455","0,186068","5,007633","3,512126","3,002152","0,66306","0,277975","6,947393","5,646567","1,636041","0,705607","0,297134","9,919242","4,769995","1,68355","0,813352","0,562506"
16,"4,875","8,583572","2,647024","2,218785","1,515669","0,725413","1,606733","1,291939","1,128256","0,407622","0,170161","5,076237","4,054302","2,310452","0,79136","0,238045","7,392769","4,825596","1,291877","0,802283","0,278504","9,248347","4,516433","1,349112","0,905977","0,501579"
16,5,"8,188161","2,259773","1,745058","1,773355","0,677533","1,443725","1,243692","0,803381","0,475979","0,17207","4,967843","4,740609","1,633995","0,922963","0,197309","7,389014","3,882046","1,022426","0,944489","0,262256","9,529548","4,193145","1,056974","1,108446","0,4535"
16,"5,125","7,601566","1,951624","1,411969","2,021091","0,615274","1,412978","1,21289","0,558496","0,522937","0,190598","4,699246","5,363476","1,143935","1,030626","0,165666","6,86937","3,025227","0,877954","1,065578","0,251381","9,254929","3,69988","0,875593","1,332177","0,423501"
16,"5,25","6,708805","1,786409","1,245564","2,170423","0,548044","1,495863","1,174263","0,454186","0,542817","0,221695","4,35904","5,70424","0,937544","1,100292","0,151513","5,956581","2,38132","0,834144","1,118598","0,249954","8,541986","3,228822","0,827986","1,496386","0,413062"
16,"5,375","5,858909","1,820016","1,237708","2,17065","0,488415","1,680727","1,135534","0,512466","0,549641","0,25942","4,099028","5,611361","1,033423","1,136276","0,158839","4,888822","1,99433","0,852096","1,104023","0,262782","7,731492","2,955807","0,919284","1,560081","0,422355"
16,"5,5","5,441422","2,115508","1,35734","2,018976","0,447565","1,924297","1,121575","0,698872","0,56359","0,296752","4,000225","5,095262","1,362166","1,155323","0,186006","3,93952","1,828913","0,895455","1,059084","0,291368","7,260124","3,026607","1,13113","1,523374","0,449224"
16,"5,625","5,656715","2,608285","1,568117","1,755711","0,428015","2,284583","1,134042","0,93993","0,598538","0,325611","4,186872","4,282278","1,819738","1,17468","0,225879","3,414524","1,787798","0,951117","1,029679","0,330205","7,479514","3,416756","1,430003","1,417485","0,48532"
16,"5,75","6,518342","3,102842","1,80291","1,448352","0,422124","2,758406","1,149967","1,149432","0,655483","0,338302","4,622707","3,342811","2,265434","1,197783","0,267425","3,426198","1,780035","1,009362","1,042834","0,365651","8,406434","3,918014","1,74512","1,282829","0,514954"
16,"5,875","7,69437","3,389985","1,97323","1,161495","0,4195","3,417736","1,138764","1,255506","0,723136","0,330723","5,374979","2,451593","2,551208","1,215033","0,299661","3,990474","1,757419","1,056273","1,090136","0,382282","9,752606","4,296627","1,979825","1,149821","0,523238"
16,6,"8,824142","3,340698","2,000076","0,93642","0,416808","4,201581","1,089461","1,218657","0,783231","0,304877","6,256812","1,7815","2,58514","1,211442","0,315163","4,84402","1,679993","1,081437","1,136691","0,371302","11,004386","4,380599","2,038495","1,031304","0,506995"
16,"6,125","9,417577","3,010427","1,862459","0,782246","0,421008","5,085315","1,087325","1,062293","0,827452","0,272122","7,247886","1,490706","2,365892","1,174321","0,312991","5,754403","1,580302","1,087978","1,140262","0,337007","11,654392","4,205224","1,876417","0,926321","0,477661"
16,"6,25","9,305503","2,573219","1,610895","0,684789","0,438844","6,151261","1,381515","0,958905","0,896027","0,257361","8,114343","1,650992","1,984353","1,097538","0,29857","6,408089","1,53686","1,103699","1,079201","0,29476","11,501241","3,938431","1,543511","0,832475","0,452584"
16,"6,375","8,564195","2,215015","1,361375","0,628647","0,471524","7,784905","2,243406","1,177837","1,06223","0,294288","8,736928","2,190205","1,576087","0,990887","0,280689","6,608967","1,618841","1,176879","0,976319","0,262955","10,574651","3,731643","1,197396","0,766302","0,44595"
16,"6,5","7,439271","2,037714","1,223731","0,602687","0,512307","10,269986","3,726152","1,901597","1,367792","0,404139","8,875072","2,899482","1,260502","0,873277","0,266519","6,308245","1,838241","1,346861","0,87591","0,251773","9,158748","3,627577","1,019993","0,758406","0,461611"
16,"6,625","6,331231","2,026791","1,244169","0,600215","0,547626","13,312167","5,546501","3,07872","1,779083","0,578896","8,555419","3,536181","1,100145","0,768615","0,259987","5,709542","2,136076","1,618793","0,815891","0,259534","7,688941","3,554271","1,130286","0,824771","0,491794"
16,"6,75","5,439521","2,075962","1,384789","0,623767","0,566401","16,312201","7,181935","4,396754","2,188752","0,778361","7,843334","3,946177","1,079205","0,699634","0,261582","5,102221","2,415122","1,953257","0,815222","0,275964","6,490297","3,40459","1,519105","0,956757","0,525191"
16,"6,875","4,954492","2,06429","1,546726","0,694793","0,567275","18,078796","8,097143","5,432917","2,46465","0,943386","6,828318","4,021886","1,136582","0,683445","0,269085","4,587604","2,599923","2,285158","0,884237","0,289676","5,688034","3,102829","2,050385","1,137861","0,554128"
16,7,"4,536894","1,942006","1,658827","0,830314","0,554761","17,943895","7,992883","5,86264","2,511796","1,020466","5,716914","3,76142","1,223275","0,722436","0,27803","4,192315","2,709333","2,551131","1,02679","0,292662","4,9944","2,674484","2,545555","1,351177","0,5748"
,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"0,125","4,650788","6,129142","2,969434","1,033517","0,513909","1,855566","0,657393","0,599502","0,353508","0,407432","4,335634","14,355952","2,198424","1,097494","0,464758","1,481045","1,912214","0,912044","0,770223","0,241377","7,001551","8,135936","2,558533","0,98469","0,659057"
17,"0,25","4,373423","6,887185","2,306157","1,092716","0,482387","2,163648","0,598651","0,487295","0,367015","0,362483","3,527118","13,309666","1,777609","0,904938","0,500702","1,643273","2,574086","0,789895","0,720575","0,264279","6,699238","8,922339","2,115779","1,087088","0,638036"
17,"0,375","4,013905","7,224236","1,744053","1,132481","0,466035","2,424274","0,627085","0,40749","0,394638","0,331268","3,125134","11,86674","1,459442","0,735853","0,528654","1,757821","3,524691","0,785177","0,733539","0,290565","6,073364","9,014815","1,994149","1,241248","0,606635"
17,"0,5","3,644567","6,955742","1,367838","1,185254","0,474383","2,541379","0,714106","0,393514","0,43072","0,311577","2,809245","10,006043","1,322213","0,642255","0,539858","1,794838","4,43946","0,964975","0,827995","0,310053","5,270214","8,442942","2,241181","1,470709","0,5797"
17,"0,625","3,242619","6,128501","1,172976","1,270581","0,508713","2,506345","0,837772","0,458394","0,463498","0,29681","2,49336","8,129923","1,379988","0,65638","0,532337","1,712574","5,020088","1,310913","0,978568","0,314604","4,369737","7,441831","2,730004","1,764229","0,574072"
17,"0,75","2,806104","4,983511","1,096414","1,380888","0,562063","2,357512","0,986649","0,601104","0,483339","0,281551","2,244531","6,797093","1,569323","0,770567","0,512221","1,538553","5,10153","1,716857","1,129327","0,302379","3,496117","6,329731","3,226878","2,065682","0,599074"
17,"0,875","2,362998","3,882689","1,056365","1,484776","0,620827","2,172267","1,159051","0,806239","0,487711","0,265881","2,20712","6,505466","1,893898","0,927984","0,492179","1,310195","4,730859","2,038646","1,217625","0,278742","2,884198","5,415931","3,482894","2,29158","0,648457"
17,1,"1,923962","3,222001","1,002113","1,542094","0,668658","2,000211","1,370539","1,038067","0,483483","0,255602","2,475019","7,53721","2,353766","1,057961","0,484549","1,067797","4,184962","2,201178","1,207685","0,25413","2,505273","4,990729","3,373346","2,368005","0,702205"
17,"1,125","1,57317","3,251255","0,924222","1,523115","0,693377","1,862981","1,652094","1,246469","0,478933","0,255871","3,018","9,806785","2,911455","1,112112","0,493668","0,856786","3,810936","2,210009","1,101058","0,238603","2,405198","5,252159","2,953691","2,267183","0,735535"
17,"1,25","1,374072","3,970136","0,860895","1,422583","0,691258","1,781224","2,007283","1,38941","0,477927","0,265953","3,720752","12,751801","3,518229","1,084017","0,516829","0,701899","3,833678","2,124214","0,93478","0,236742","2,474362","6,21992","2,421023","2,020446","0,730821"
17,"1,375","1,615988","5,108438","0,842482","1,263795","0,666986","1,846609","2,372463","1,443953","0,480324","0,280429","4,535187","15,482933","4,079288","0,992316","0,544747","0,695862","4,23167","2,021184","0,76856","0,245489","3,044594","7,68307","1,995555","1,708693","0,68679"
17,"1,5","2,687415","6,186404","0,83684","1,079142","0,627824","2,142632","2,627378","1,409631","0,480563","0,293221","5,377105","17,248428","4,402009","0,866133","0,563522","0,914606","4,750998","1,944585","0,652081","0,256555","4,509583","9,169867","1,731499","1,414111","0,617885"
17,"1,625","4,737773","6,88984","0,828363","0,898564","0,580113","2,699727","2,656324","1,298924","0,471196","0,30207","6,194421","17,75185","4,325081","0,734854","0,560802","1,387875","5,064938","1,887214","0,606225","0,260346","7,0514","10,270954","1,591213","1,185302","0,544784"
17,"1,75","7,811893","7,167544","0,826853","0,744674","0,528468","3,500693","2,407412","1,131135","0,447581","0,308081","6,788153","17,112955","3,829446","0,617542","0,531394","2,058382","4,956732","1,799119","0,626901","0,250516","10,765189","10,75671","1,492342","1,027837","0,48356"
17,"1,875","11,089709","7,134734","0,864496","0,633235","0,475847","4,361972","1,930559","0,926508","0,409895","0,312281","7,028459","15,669408","3,023169","0,519307","0,477864","2,759098","4,439812","1,649951","0,698951","0,227797","14,664374","10,60663","1,378602","0,916456","0,439632"
17,2,"14,031509","6,954022","0,947058","0,568227","0,424912","5,097402","1,367799","0,715882","0,363435","0,313355","6,931213","13,830037","2,11285","0,437966","0,409162","3,362668","3,719552","1,449969","0,800127","0,199381","18,11298","9,961272","1,220731","0,817273","0,409201"
17,"2,125","15,653085","6,731794","1,052661","0,543792","0,37698","5,457891","0,876088","0,54184","0,319927","0,309323","6,618401","11,877657","1,31686","0,375357","0,337015","3,691825","3,03091","1,24117","0,906225","0,173583","19,823301","9,01053","1,044154","0,713716","0,383657"
17,"2,25","15,567342","6,42541","1,133916","0,552355","0,33507","5,33775","0,557218","0,446564","0,292804","0,298579","6,215479","9,922168","0,763932","0,340896","0,272344","3,661569","2,522463","1,073386","0,992913","0,155674","19,413118","7,870193","0,89529","0,614189","0,357472"
17,"2,375","13,758843","5,939919","1,150288","0,584301","0,302298","4,733352","0,429013","0,450025","0,296095","0,281013","5,780736","7,9748","0,48897","0,342689","0,223544","3,293968","2,204619","0,965887","1,03587","0,147278","16,812241","6,614867","0,796417","0,540335","0,329335"
17,"2,5","10,937195","5,250821","1,092202","0,629608","0,282184","3,825807","0,438093","0,537301","0,339364","0,259177","5,34958","6,061025","0,449177","0,374043","0,197691","2,757125","2,015568","0,907574","1,019026","0,14804","13,016476","5,358387","0,741111","0,51429","0,302502"
17,"2,625","8,028115","4,442534","0,969845","0,674455","0,276592","2,896955","0,520632","0,661583","0,42033","0,239469","4,975145","4,366737","0,558457","0,416145","0,198167","2,31871","1,907431","0,863959","0,938859","0,157025","9,242504","4,283083","0,714692","0,542693","0,2825"
17,"2,75","5,832758","3,69452","0,817353","0,701441","0,283818","2,20878","0,650239","0,765269","0,526932","0,229912","4,677095","3,114396","0,723668","0,458701","0,220908","2,192525","1,873157","0,789695","0,811042","0,172551","6,464601","3,583993","0,706556","0,61083","0,272875"
17,"2,875","4,651807","3,148256","0,692679","0,697718","0,297958","1,910615","0,81813","0,815821","0,63877","0,234509","4,40982","2,37362","0,879779","0,50126","0,254367","2,402913","1,918825","0,698091","0,680576","0,191168","4,980319","3,30905","0,746644","0,691995","0,272717"
17,3,"4,29401","2,804431","0,630673","0,662387","0,310875","1,986005","0,997314","0,809702","0,731242","0,249452","4,092662","2,014382","0,96347","0,550216","0,285074","2,794915","2,017055","0,612351","0,596977","0,207243","4,58724","3,307435","0,861744","0,760428","0,276999"
17,"3,125","4,223003","2,535475","0,626588","0,605991","0,315208","2,248487","1,141636","0,779168","0,783697","0,265342","3,684448","1,840768","0,993615","0,611594","0,303955","3,1327","2,095666","0,54598","0,588291","0,214961","4,694646","3,307902","1,026974","0,799341","0,279219"
17,"3,25","4,045667","2,206562","0,649445","0,545389","0,306881","2,504503","1,207576","0,765738","0,785172","0,273478","3,260954","1,763522","1,039028","0,681564","0,30874","3,245513","2,074897","0,503353","0,645031","0,210891","4,786786","3,093522","1,180037","0,80139","0,274657"
17,"3,375","3,579122","1,777034","0,67049","0,501022","0,286929","2,612353","1,185234","0,787893","0,740531","0,270794","2,874889","1,821769","1,139326","0,75013","0,303933","3,051221","1,915942","0,48441","0,727601","0,1962","4,65847","2,630774","1,257138","0,774799","0,262452"
17,"3,5","2,945433","1,371148","0,698406","0,492737","0,262511","2,548367","1,104981","0,842756","0,672516","0,260698","2,551432","2,018888","1,302154","0,809006","0,298033","2,64041","1,628069","0,498557","0,79164","0,17684","4,148397","2,109128","1,248425","0,741081","0,247689"
17,"3,625","2,34077","1,094339","0,762437","0,530774","0,243692","2,316195","1,005345","0,916998","0,610712","0,250618","2,319428","2,298405","1,517416","0,855853","0,298888","2,160989","1,278116","0,567106","0,81351","0,16082","3,623378","1,697148","1,186751","0,723551","0,239767"
17,"3,75","1,856916","0,986877","0,887097","0,607076","0,238663","1,992724","0,926712","0,998106","0,573463","0,250638","2,179417","2,561903","1,781885","0,889862","0,308514","1,765265","0,962776","0,714589","0,798697","0,154284","2,830406","1,472022","1,114384","0,734871","0,249358"
17,"3,875","1,640335","1,02177","1,07497","0,700085","0,250042","1,667904","0,891585","1,080107","0,56138","0,269191","2,145595","2,71384","2,086284","0,909697","0,321511","1,51208","0,759218","0,940905","0,776931","0,158308","2,223973","1,400933","1,066055","0,775702","0,282977"
17,4,"1,562797","1,131675","1,273318","0,784962","0,273717","1,394453","0,891557","1,154253","0,559285","0,307654","2,146096","2,706322","2,407732","0,912144","0,327914","1,390976","0,695429","1,208506","0,779776","0,168336","1,629293","1,395832","1,040647","0,833067","0,338492"
17,"4,125","1,469634","1,248357","1,408293","0,842341","0,299609","1,183511","0,900326","1,192192","0,547862","0,358151","2,129604","2,570195","2,673925","0,887131","0,32111","1,383763","0,758141","1,440864","0,818529","0,177375","1,158015","1,38053","1,009826","0,884776","0,403817"
17,"4,25","1,325437","1,352585","1,423008","0,863477","0,316944","1,046957","0,920394","1,157052","0,51579","0,406877","2,076861","2,389013","2,777296","0,824314","0,30321","1,50476","0,925437","1,553325","0,876994","0,180799","0,824532","1,383398","0,942133","0,910099","0,460593"
17,"4,375","1,11629","1,444867","1,304923","0,847818","0,319629","0,983027","0,96998","1,035591","0,463104","0,442193","2,020808","2,249544","2,650669","0,72204","0,282602","1,750612","1,174406","1,501046","0,922983","0,178599","0,605976","1,480615","0,826434","0,896905","0,491735"
17,"4,5","0,936894","1,530848","1,091842","0,801351","0,310315","0,994132","1,063012","0,842418","0,400261","0,460046","1,975222","2,192803","2,308382","0,597177","0,268386","2,057234","1,489988","1,299465","0,924565","0,174468","0,535781","1,722623","0,683068","0,844781","0,490057"
17,"4,625","0,854076","1,624395","0,840203","0,730887","0,299989","1,110319","1,208962","0,613078","0,34059","0,462442","1,931639","2,180447","1,832563","0,48115","0,26614","2,323825","1,857261","1,015749","0,869549","0,173323","0,645064","2,103033","0,541815","0,762205","0,461428"
17,"4,75","0,948877","1,735818","0,620403","0,642243","0,300228","1,36971","1,38912","0,39544","0,293287","0,453532","1,888242","2,144933","1,33321","0,401153","0,275688","2,451668","2,253155","0,731277","0,772386","0,177753","1,100319","2,54436","0,42607","0,665609","0,42045"
17,"4,875","1,219705","1,874215","0,499054","0,545209","0,315136","1,734195","1,561312","0,236705","0,260893","0,437276","1,868026","2,063827","0,920202","0,379119","0,291475","2,389214","2,639554","0,522855","0,668503","0,187052","1,903633","2,938385","0,371112","0,575577","0,382784"
17,5,"1,627006","2,05619","0,514035","0,456493","0,341128","2,114655","1,673193","0,159473","0,240854","0,419593","1,912752","1,956698","0,673009","0,420262","0,306307","2,193859","2,956404","0,440367","0,59383","0,198371","2,946431","3,202362","0,422928","0,511868","0,360083"
17,"5,125","2,092202","2,286753","0,656395","0,398394","0,370573","2,409733","1,680822","0,153859","0,230736","0,409139","2,05922","1,864102","0,59672","0,516783","0,316459","1,991367","3,122902","0,487343","0,571212","0,210721","3,990687","3,293688","0,601416","0,485602","0,356281"
17,"5,25","2,464086","2,526509","0,873288","0,394465","0,396409","2,518773","1,571412","0,189188","0,234047","0,414093","2,290066","1,809849","0,643269","0,648828","0,323425","1,896361","3,072044","0,62075","0,602445","0,225694","4,730786","3,19888","0,879071","0,497922","0,367311"
17,"5,375","2,613564","2,702194","1,091269","0,457851","0,415843","2,406018","1,366364","0,241874","0,262042","0,436492","2,539606","1,804904","0,752366","0,799807","0,330526","1,950263","2,789062","0,782138","0,670477","0,244582","4,932429","2,935469","1,185271","0,541171","0,384432"
17,"5,5","2,465349","2,737914","1,235384","0,578647","0,428332","2,123915","1,110918","0,305854","0,324092","0,470119","2,74021","1,849626","0,877869","0,952298","0,338279","2,0911","2,330251","0,921873","0,746916","0,266549","4,494998","2,550534","1,416811","0,600894","0,398091"
17,"5,625","2,081125","2,605658","1,248632","0,719259","0,431919","1,790985","0,872568","0,386747","0,422746","0,501901","2,840474","1,941172","1,006312","1,085536","0,342779","2,210762","1,808651","0,996184","0,803907","0,287827","3,658815","2,137223","1,490505","0,66537","0,401265"
17,"5,75","1,606579","2,338875","1,127062","0,831246","0,423954","1,52354","0,719552","0,499345","0,548366","0,5167","2,841974","2,107468","1,162206","1,180073","0,338812","2,246965","1,347991","0,990337","0,820737","0,304132","3,013821","1,813303","1,39469","0,724403","0,391532"
17,"5,875","1,183972","2,019253","0,936255","0,880365","0,402532","1,35955","0,705769","0,649458","0,677051","0,504768","2,774345","2,385194","1,370526","1,219698","0,323123","2,223244","1,039453","0,923511","0,789709","0,313365","3,048757","1,694294","1,204379","0,771322","0,3708"
17,6,"0,98638","1,727838","0,773209","0,858999","0,368441","1,303634","0,84406","0,81787","0,779024","0,467476","2,756043","2,783059","1,619122","1,192396","0,296541","2,232349","0,907503","0,832117","0,719444","0,316714","3,953037","1,813142","1,034222","0,804363","0,343945"
17,"6,125","1,043689","1,507393","0,70863","0,788053","0,326877","1,344236","1,100986","0,964146","0,82893","0,415545","2,907571","3,243396","1,855416","1,102229","0,26638","2,379721","0,911095","0,760516","0,631817","0,317723","5,405903","2,086802","0,966396","0,822933","0,316797"
17,"6,25","1,313906","1,355325","0,742866","0,70639","0,28622","1,438389","1,403574","1,043668","0,816697","0,365005","3,194159","3,645549","2,01204","0,975917","0,242897","2,638413","0,978496","0,730528","0,553562","0,319218","6,795979","2,357482","0,997383","0,826572","0,294803"
17,"6,375","1,614797","1,241861","0,811396","0,650381","0,25537","1,522231","1,663482","1,027836","0,752958","0,330805","3,478311","3,835393","2,032182","0,849335","0,234748","2,879068","1,041279","0,734289","0,501731","0,322013","7,50597","2,467748","1,054712","0,810199","0,281269"
17,"6,5","1,843109","1,126041","0,833711","0,639559","0,239133","1,560415","1,799021","0,916592","0,667837","0,320864","3,632908","3,735107","1,927762","0,753826","0,244748","2,96658","1,053898","0,755217","0,483833","0,324317","7,238615","2,322426","1,050566","0,77355","0,276928"
17,"6,625","1,933395","0,995916","0,775096","0,671962","0,235634","1,525633","1,765061","0,737034","0,59723","0,335362","3,619192","3,36262","1,741576","0,703643","0,267632","2,848645","1,011948","0,778764","0,498632","0,322482","6,080446","1,954185","0,948212","0,723614","0,280698"
17,"6,75","1,911465","0,869328","0,670941","0,723474","0,239432","1,416597","1,57894","0,539797","0,561713","0,365954","3,486348","2,84867","1,515722","0,690353","0,293178","2,56847","0,947609","0,805203","0,536213","0,312917","4,479021","1,502952","0,794665","0,669048","0,291551"
17,"6,875","1,840904","0,788243","0,578088","0,757125","0,246546","1,278156","1,305952","0,368622","0,555762","0,399119","3,332484","2,423918","1,307472","0,687566","0,312346","2,227569","0,908436","0,84971","0,574019","0,294959","2,940679","1,133773","0,658267","0,612426","0,308663"
17,7,"1,77526","0,786421","0,541172","0,747208","0,256712","1,15067","1,028264","0,247481","0,557483","0,420065","3,244611","2,289707","1,145311","0,667844","0,320348","1,951163","0,926718","0,922909","0,590362","0,270722","1,851274","0,957921","0,603433","0,553304","0,333314"
,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"0,125","14,873049","4,89618","1,625159","1,401658","1,647784","3,604577","2,742715","1,873776","1,18404","1,637836","2,7863","3,282913","1,6639","0,996821","1,147211","4,463287","3,157522","1,160273","1,385214","0,854642","11,155626","4,266142","2,714161","1,671892","1,804572"
18,"0,25","14,991218","3,885035","1,528415","1,444703","1,559117","3,097558","2,548758","1,606093","1,257656","1,544853","2,270935","3,493635","1,734597","1,252305","1,105049","3,609286","3,163505","0,997692","1,325285","0,883419","11,074606","3,00176","2,310272","1,589617","1,618558"
18,"0,375","15,281446","3,075554","1,487565","1,413912","1,435829","2,73925","2,172687","1,346712","1,299418","1,411476","1,765705","3,555955","1,856137","1,550631","1,059633","2,925778","3,012088","0,801819","1,241365","0,890652","10,936959","2,070308","1,916136","1,489233","1,422772"
18,"0,5","15,461307","2,543997","1,507687","1,3168","1,315453","2,582756","1,691024","1,160381","1,323918","1,271715","1,441061","3,595253","2,043621","1,847299","1,022203","2,525863","2,754592","0,673644","1,179872","0,882237","10,659259","1,562272","1,572957","1,390437","1,276722"
