sujeto ,tiempo ,"POW,AF3,Theta","POW,AF3,Alpha","POW,AF3,BetaL","POW,AF3,BetaH","POW,AF3,Gamma","POW,T7,Theta","POW,T7,Alpha","POW,T7,BetaL","POW,T7,BetaH","POW,T7,Gamma","POW,Pz,Theta","POW,Pz,Alpha","POW,Pz,BetaL","POW,Pz,BetaH","POW,Pz,Gamma","POW,T8,Theta","POW,T8,Alpha","POW,T8,BetaL","POW,T8,BetaH","POW,T8,Gamma","POW,AF4,Theta","POW,AF4,Alpha","POW,AF4,BetaL","POW,AF4,BetaH","POW,AF4,Gamma"
13,"0,625","2,214142","3,599072","1,268156","2,099","0,666172","4,552882","3,110384","3,010014","1,266056","2,278405","2,308484","2,083183","0,91176","1,049409","0,541255","1,149903","1,859838","0,933139","1,673063","1,181564","5,492362","3,656121","1,047524","1,926367","0,644417"
13,"0,75","2,287453","3,586925","1,066674","2,089597","0,616898","5,683548","3,476556","4,072857","1,813148","2,271833","2,218851","2,277403","0,922751","0,993164","0,529422","1,294832","2,164491","1,096011","1,878452","1,158171","4,891401","3,320253","0,942523","1,825424","0,573236"
13,"0,875","2,413426","3,45381","0,940276","1,94625","0,586571","6,709536","3,727649","4,991211","2,652873","2,265265","2,325145","2,336448","0,977521","0,894177","0,531491","1,544651","2,386658","1,284709","2,027266","1,124551","4,212708","3,033747","0,879309","1,70698","0,552601"
13,1,"2,467453","3,155096","0,939862","1,714132","0,590111","7,459158","3,782211","5,403844","3,626837","2,255703","2,551292","2,259332","1,076839","0,774462","0,542029","1,881274","2,480822","1,513502","2,120559","1,080998","3,569869","2,794304","0,888614","1,570204","0,572923"
13,"1,125","2,424751","2,786804","1,104362","1,47272","0,634958","7,810989","3,659666","5,132381","4,504828","2,244503","2,673523","2,071224","1,218281","0,660234","0,558575","2,26668","2,430149","1,778102","2,165756","1,030277","3,099745","2,604898","1,00376","1,418919","0,610854"
13,"1,25","2,326038","2,526022","1,432399","1,297774","0,716431","7,640803","3,445991","4,27705","5,05536","2,22599","2,657146","1,823542","1,394819","0,576247","0,581549","2,67342","2,258575","2,060176","2,186738","0,982495","2,857254","2,4762","1,207554","1,273863","0,643455"
13,"1,375","2,296766","2,515242","1,882633","1,222228","0,817102","6,968135","3,29149","3,151341","5,164513","2,190521","2,548054","1,588366","1,595949","0,535809","0,608537","3,047596","2,006867","2,315094","2,221459","0,95529","2,798216","2,408679","1,445278","1,16221","0,657354"
13,"1,5","2,363438","2,781712","2,375046","1,224962","0,911269","5,985913","3,291128","2,106545","4,88753","2,136484","2,358357","1,420689","1,785198","0,533182","0,633617","3,367444","1,721051","2,472154","2,305342","0,960392","2,908087","2,386247","1,646562","1,105173","0,65153"
13,"1,625","2,601685","3,175579","2,806523","1,25308","0,970852","4,917326","3,409271","1,396571","4,41221","2,071996","2,189507","1,328518","1,908995","0,548134","0,648239","3,606045","1,428106","2,467444","2,446598","0,992661","3,074124","2,357535","1,742138","1,099293","0,635063"
13,"1,75","3,10612","3,491314","3,081976","1,255346","0,97608","3,98159","3,519682","1,107027","3,948763","2,00901","2,009366","1,292696","1,920233","0,556434","0,645539","3,760335","1,14776","2,265695","2,612816","1,033305","3,17257","2,242794","1,693356","1,12055","0,622676"
13,"1,875","3,910889","3,561868","3,129118","1,204512","0,925715","3,28345","3,505834","1,14801","3,616761","1,956808","1,866324","1,280868","1,801193","0,541781","0,625956","3,811625","0,895179","1,896571","2,738598","1,062953","3,223018","1,992238","1,513511","1,139452","0,627395"
13,2,"5,078781","3,364382","2,939679","1,111839","0,837677","2,825271","3,359182","1,384007","3,404456","1,914728","1,696926","1,25836","1,579491","0,503971","0,597973","3,738459","0,692246","1,458789","2,751083","1,074129","3,247905","1,64193","1,287738","1,142076","0,652033"
13,"2,125","6,480882","2,972413","2,566863","1,014343","0,738016","2,543082","3,124658","1,689992","3,227528","1,889237","1,499277","1,191482","1,316898","0,456619","0,570947","3,501127","0,570105","1,07167","2,612092","1,068326","3,288798","1,271864","1,130875","1,136353","0,689345"
13,"2,25","7,929232","2,505269","2,10633","0,949021","0,650111","2,349863","2,849661","1,954037","3,021601","1,888592","1,24395","1,069481","1,078819","0,419637","0,549394","3,130305","0,565313","0,817508","2,347116","1,049939","3,318253","0,964795","1,120353","1,137204","0,721952"
13,"2,375","9,115613","2,063107","1,666102","0,935439","0,583704","2,190582","2,597835","2,1081","2,798009","1,910582","0,962667","0,913178","0,893435","0,407377","0,531775","2,638894","0,681033","0,713983","2,035317","1,028958","3,283104","0,777406","1,247961","1,153435","0,730403"
13,"2,5","9,8604","1,693877","1,351432","0,96946","0,535143","2,019198","2,430892","2,139426","2,637914","1,938648","0,709519","0,759199","0,752844","0,422892","0,512978","2,22687","0,898072","0,718713","1,772123","1,014521","3,167905","0,710158","1,432453","1,186198","0,702222"
13,"2,625","10,07719","1,380748","1,229112","1,027655","0,495084","1,833537","2,386352","2,072156","2,609126","1,940856","0,55023","0,633975","0,631616","0,458599","0,487652","1,965214","1,193787","0,758477","1,620466","1,010538","2,991628","0,712766","1,571227","1,230181","0,639219"
13,"2,75","10,175329","1,141863","1,313496","1,073322","0,455794","1,644347","2,405422","1,969853","2,726874","1,896541","0,520737","0,543866","0,519239","0,502719","0,45407","1,88899","1,520933","0,783436","1,576199","1,010782","2,947281","0,733319","1,623228","1,276735","0,557296"
13,"2,875","11,529839","0,983114","1,554469","1,075894","0,419087","1,478794","2,398393","1,926791","2,948636","1,814642","0,582679","0,490354","0,421875","0,539544","0,41821","1,954633","1,814927","0,787197","1,585816","1,005473","3,612645","0,778151","1,609196","1,308996","0,479465"
13,3,"15,516622","1,004549","1,857686","1,025861","0,394506","1,37509","2,320209","2,010754","3,196296","1,722257","0,684209","0,465656","0,357075","0,560054","0,391103","2,093524","2,027966","0,794089","1,591856","0,990145","6,127625","0,960766","1,576499","1,308435","0,428071"
13,"3,125","23,155687","1,32376","2,097466","0,932984","0,388174","1,332355","2,167966","2,197838","3,389735","1,646219","0,775405","0,469197","0,335054","0,572709","0,381919","2,231797","2,107147","0,827892","1,578848","0,97548","11,25887","1,402584","1,555837","1,270741","0,413394"
13,"3,25","33,407314","1,975877","2,17804","0,830917","0,399068","1,379264","1,982708","2,385817","3,463259","1,595208","0,828276","0,51819","0,349939","0,602229","0,391665","2,27714","2,028862","0,894856","1,583191","0,981266","18,591553","2,138057","1,543897","1,208487","0,433264"
13,"3,375","43,687878","2,863316","2,081901","0,761088","0,42127","1,51202","1,854315","2,512052","3,39221","1,562107","0,837324","0,641702","0,392945","0,669362","0,412172","2,159332","1,8447","1,01949","1,648086","1,029069","26,399363","3,071819","1,524581","1,141751","0,479992"
13,"3,5","50,353558","3,733861","1,860511","0,746035","0,446628","1,658191","1,859299","2,567726","3,180643","1,533981","0,828329","0,861699","0,462946","0,771728","0,43061","1,893984","1,633829","1,238876","1,782763","1,133851","32,12888","3,960151","1,485584","1,085082","0,544047"
13,"3,625","50,452953","4,337044","1,600877","0,77459","0,469389","1,768323","2,006765","2,573581","2,859725","1,494803","0,840138","1,166397","0,556395","0,880748","0,437963","1,571736","1,468376","1,568123","1,94363","1,289901","33,852894","4,540754","1,422834","1,040476","0,616215"
13,"3,75","44,133015","4,471817","1,381373","0,815876","0,489814","1,764102","2,23089","2,563323","2,492964","1,440924","0,958589","1,500523","0,661657","0,956512","0,432971","1,418554","1,377449","1,989653","2,050468","1,462601","31,042839","4,614671","1,352389","1,003499","0,687811"
13,"3,875","33,681171","4,092363","1,242033","0,843236","0,510757","1,613325","2,432634","2,551924","2,159032","1,383359","1,248394","1,787897","0,773025","0,970577","0,421045","1,661235","1,349471","2,455392","2,045516","1,598426","25,369276","4,154267","1,302007","0,964597","0,750376"
13,4,"23,000629","3,350556","1,175112","0,842683","0,531906","1,488862","2,531198","2,503164","1,916243","1,339012","1,704696","1,951203","0,883066","0,912343","0,408912","2,365152","1,354215","2,877452","1,929137","1,643787","19,052332","3,32604","1,265783","0,913237","0,79179"
13,"4,125","14,907913","2,512529","1,132498","0,812343","0,549979","1,520379","2,508282","2,354253","1,782771","1,322721","2,226976","1,931094","0,983552","0,799229","0,401605","3,417756","1,346426","3,15637","1,765065","1,574444","14,125495","2,416371","1,20031","0,844436","0,802051"
13,"4,25","10,508114","1,857419","1,070707","0,765959","0,563282","1,751736","2,436969","2,06055","1,723374","1,344019","2,666726","1,72531","1,066356","0,668068","0,400247","4,401998","1,298631","3,242528","1,644221","1,411419","11,356388","1,695106","1,075225","0,768157","0,782285"
13,"4,375","8,965597","1,554379","0,975209","0,723603","0,573673","2,126922","2,442126","1,640947","1,681929","1,410772","2,891058","1,40376","1,116573","0,555634","0,401141","5,051479","1,210199","3,141551","1,629387","1,212712","10,268362","1,310301","0,899857","0,709425","0,747277"
13,"4,5","8,333085","1,642016","0,854188","0,696409","0,584557","2,527453","2,60235","1,175897","1,616527","1,521269","2,830099","1,0673","1,12233","0,486156","0,39905","5,06017","1,105597","2,901369","1,716782","1,046996","9,64146","1,27704","0,711388","0,686289","0,715874"
13,"4,625","7,431265","2,039838","0,722404","0,678836","0,598049","2,856079","2,874331","0,77113","1,533424","1,658786","2,522821","0,812651","1,084027","0,45868","0,392045","4,489783","1,011149","2,574635","1,837972","0,963363","8,564326","1,497023","0,555093","0,699281","0,699573"
13,"4,75","5,847217","2,596245","0,59502","0,663691","0,612766","3,052924","3,100374","0,503497","1,485549","1,789119","2,111161","0,680318","1,018314","0,455909","0,382899","3,584261","0,939787","2,198417","1,905898","0,972988","6,963225","1,82828","0,451527","0,734657","0,696459"
13,"4,875","4,431605","3,134473","0,488331","0,653861","0,622486","3,076871","3,098463","0,385941","1,525923","1,872128","1,764158","0,665415","0,950056","0,464189","0,377055","2,709877","0,878798","1,811629","1,883723","1,050041","5,616991","2,149437","0,390625","0,776017","0,694811"
13,5,"3,899364","3,519559","0,419759","0,665539","0,619665","2,973798","2,775685","0,383047","1,681347","1,88459","1,639377","0,737793","0,914729","0,484867","0,378325","2,088723","0,808851","1,460793","1,792984","1,145219","5,371341","2,388548","0,354861","0,819185","0,681084"
13,"5,125","4,623214","3,679786","0,400984","0,710685","0,599527","2,840235","2,18851","0,444101","1,94233","1,826339","1,78696","0,863871","0,948062","0,530839","0,387556","1,809829","0,71973","1,204774","1,686684","1,209878","6,740456","2,532856","0,344165","0,864646","0,647753"
13,"5,25","6,43421","3,635178","0,429329","0,784936","0,563321","2,761515","1,53269","0,54279","2,259476","1,726541","2,13891","1,011031","1,057541","0,606699","0,403985","1,781476","0,628141","1,099155","1,609896","1,220552","9,520892","2,632442","0,385413","0,914928","0,600664"
13,"5,375","8,621862","3,473832","0,48438","0,871094","0,520578","2,776098","1,032121","0,670258","2,552544","1,629226","2,544657","1,14181","1,207518","0,701608","0,426263","1,825127","0,573307","1,154472","1,585101","1,188613","12,914557","2,74731","0,504419","0,967563","0,554924"
13,"5,5","10,305904","3,280686","0,544034","0,950046","0,486255","2,847774","0,818775","0,815472","2,735438","1,576771","2,917176","1,24698","1,337404","0,796988","0,452652","1,847623","0,599598","1,318703","1,613881","1,148606","15,616737","2,87526","0,694068","1,012706","0,526233"
13,"5,625","10,929767","3,087893","0,602473","1,0134","0,471057","2,827692","0,89925","0,975915","2,751816","1,592259","3,224501","1,351134","1,397642","0,875906","0,481239","1,962282","0,736136","1,521571","1,683055","1,135165","16,818581","2,980392","0,909569","1,037173","0,520995"
13,"5,75","10,393405","2,876321","0,677336","1,061387","0,47536","2,701452","1,180391","1,154321","2,611226","1,664275","3,46515","1,470742","1,398642","0,925503","0,509395","2,317095","0,965996","1,753173","1,775847","1,161161","16,482994","3,054832","1,098008","1,023316","0,531921"
13,"5,875","8,852359","2,635677","0,801287","1,102515","0,492625","2,480871","1,536053","1,331592","2,377337","1,758084","3,639219","1,628866","1,394928","0,937011","0,53414","2,944316","1,240197","2,040997","1,869399","1,210202","14,736985","3,120339","1,209345","0,959906","0,544091"
13,6,"6,91211","2,371618","1,000042","1,144819","0,513834","2,162292","1,866162","1,493321","2,136511","1,834822","3,695969","1,835838","1,434672","0,907598","0,553474","3,696228","1,48649","2,410884","1,933123","1,245002","12,473939","3,190339","1,225365","0,85176","0,544591"
13,"6,125","5,406945","2,121213","1,286018","1,192362","0,532035","1,802415","2,114819","1,663847","1,973637","1,867203","3,596648","2,067322","1,521062","0,845424","0,568362","4,371656","1,653683","2,853014","1,951643","1,233164","10,351221","3,244878","1,172023","0,720942","0,530933"
13,"6,25","4,869106","1,946288","1,648579","1,244658","0,544123","1,504582","2,260627","1,917671","1,948326","1,858957","3,401835","2,287011","1,614759","0,771036","0,581599","4,757154","1,732431","3,294887","1,932111","1,16698","8,769029","3,232538","1,097281","0,600125","0,51214"
13,"6,375","5,290164","1,861932","2,004354","1,294447","0,55072","1,361717","2,285228","2,312343","2,077814","1,839761","3,162457","2,442614","1,639967","0,709064","0,595588","4,759051","1,73386","3,605082","1,897721","1,065669","7,628196","3,091682","1,022136","0,515585","0,500671"
13,"6,5","6,159976","1,823308","2,238493","1,332604","0,553432","1,428312","2,188108","2,845533","2,327518","1,841326","2,92925","2,484952","1,545648","0,680905","0,6101","4,400896","1,680138","3,66814","1,878698","0,965396","6,588778","2,798987","0,954921","0,484023","0,503122"
13,"6,625","6,721132","1,761597","2,259081","1,347337","0,555231","1,664014","1,982418","3,41799","2,617404","1,882158","2,772682","2,417487","1,33589","0,696398","0,620682","3,787117","1,589342","3,437047","1,905076","0,902718","5,367228","2,391602","0,894948","0,511265","0,518538"
13,"6,75","6,557466","1,659373","2,056637","1,327692","0,56205","2,017048","1,697398","3,884906","2,858369","1,960814","2,753841","2,280941","1,073816","0,746345","0,621942","3,007059","1,473083","2,955101","1,97647","0,897298","4,031985","1,966366","0,839161","0,587351","0,540821"
13,"6,875","5,710594","1,58765","1,683216","1,268504","0,578872","2,382982","1,385523","4,132924","2,98055","2,052106","2,867921","2,125241","0,845303","0,805509","0,611658","2,180677","1,344177","2,339074","2,056818","0,945509","2,96067","1,655589","0,76676","0,688136","0,562176"
13,7,"4,658892","1,631266","1,23652","1,17672","0,609926","2,685914","1,122082","4,108792","2,949109","2,119546","3,015005","1,989987","0,727302","0,845715","0,596561","1,543922","1,212269","1,72944","2,090474","1,025176","2,806699","1,498661","0,664711","0,787422","0,577739"
,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"0,125","4,887217","18,814928","4,47775","1,634194","0,572334","6,660607","10,131399","3,352567","0,656247","0,626497","9,710958","27,359739","5,896327","1,209964","0,935791","5,009164","7,351448","3,804058","0,844411","0,859767","5,579976","17,89872","4,481","1,331379","0,62376"
14,"0,25","4,22238","17,917198","4,182966","1,617509","0,639248","5,727191","10,75362","2,709884","0,699614","0,644175","10,747878","27,97134","5,486136","1,3106","1,011786","5,55164","7,543424","4,338032","0,625389","0,838974","4,613326","16,414968","4,03931","1,335361","0,699115"
14,"0,375","3,790924","15,897354","3,558501","1,53654","0,719078","4,640863","10,175749","1,961369","0,755914","0,649772","10,492993","28,085304","5,130328","1,451804","1,094432","6,022879","7,246437","4,453416","0,502889","0,835384","4,050482","14,388111","3,378582","1,31242","0,784796"
14,"0,5","3,715919","13,231195","2,775346","1,431155","0,793421","3,709202","8,61187","1,297597","0,822919","0,64119","9,15696","28,40514","4,777362","1,582685","1,170017","6,407596","6,431322","4,131455","0,473873","0,855418","3,95569","12,256859","2,656425","1,269938","0,862795"
14,"0,625","4,009634","10,552833","2,001737","1,347332","0,84262","3,075793","6,582875","0,878406","0,893964","0,618043","7,285562","29,865389","4,337514","1,662262","1,216401","6,647939","5,219586","3,48481","0,514023","0,890353","4,240435","10,403194","1,980374","1,216105","0,914365"
14,"0,75","4,519352","8,404373","1,395023","1,312006","0,853465","2,796702","4,684037","0,762007","0,954557","0,585501","5,541088","32,755867","3,81581","1,674236","1,212998","6,704493","3,860806","2,697034","0,593802","0,919643","4,674896","9,004431","1,456791","1,159383","0,928021"
14,"0,875","5,009426","7,068943","1,043741","1,321507","0,825702","2,73948","3,32672","0,873992","0,986729","0,562187","4,29142","36,234856","3,316553","1,633235","1,156285","6,479856","2,654067","1,957883","0,685264","0,922945","5,000182","8,085539","1,140586","1,108097","0,90394"
14,1,"5,210172","6,512895","0,944613","1,350009","0,771624","2,795664","2,617467","1,101316","0,974608","0,573321","3,638723","38,584126","2,976695","1,567748","1,066741","5,916677","1,813978","1,388918","0,773991","0,893519","5,064472","7,535624","1,003826","1,070561","0,850302"
14,"1,125","5,123745","6,497464","0,992155","1,364857","0,709197","2,914834","2,428795","1,338494","0,912717","0,633696","3,358587","38,150455","2,844801","1,50977","0,976418","5,076091","1,390797","1,017869","0,857783","0,838738","4,961345","7,186891","0,936326","1,050111","0,777572"
14,"1,25","4,825366","6,802556","1,082141","1,336435","0,653624","2,986169","2,545149","1,510439","0,812998","0,733264","3,222288","34,492874","2,870092","1,481017","0,908976","4,087101","1,279954","0,844672","0,9471","0,773711","4,938866","7,005884","0,879402","1,034635","0,694395"
14,"1,375","4,620046","7,24503","1,157543","1,253844","0,611347","3,05718","2,843616","1,580793","0,702704","0,838916","3,272086","28,745129","2,957422","1,487864","0,873006","3,224248","1,311205","0,860941","1,052131","0,716753","5,320042","7,028956","0,852272","1,00514","0,606782"
14,"1,5","4,69869","7,87398","1,232762","1,135972","0,581434","3,093907","3,273667","1,565209","0,609391","0,908406","3,646393","23,073181","2,982886","1,529094","0,866536","2,701547","1,419703","1,039833","1,174673","0,685015","6,260848","7,525636","0,891739","0,95557","0,521975"
14,"1,625","5,231745","8,901292","1,319737","1,021484","0,559718","3,078465","3,719298","1,510052","0,562269","0,911473","4,409299","19,585606","2,879251","1,584171","0,879974","2,85558","1,633502","1,320641","1,291637","0,689228","7,838497","8,870778","0,985767","0,897102","0,451707"
14,"1,75","6,144246","10,37967","1,402035","0,953587","0,543402","3,014958","4,020132","1,453828","0,591831","0,842817","5,463257","19,365522","2,662062","1,622897","0,897913","3,924104","2,085521","1,621287","1,392682","0,730599","9,79388","11,142293","1,092085","0,852405","0,40968"
14,"1,875","7,099757","12,152123","1,466318","0,95522","0,533277","2,947354","4,027482","1,413699","0,712963","0,727566","6,504268","22,029095","2,468008","1,621406","0,907284","5,770171","2,897918","1,891796","1,482202","0,800127","11,577878","14,036484","1,178473","0,837281","0,405705"
14,2,"7,718658","13,854893","1,497864","1,018268","0,533017","2,889686","3,665406","1,382676","0,911843","0,611098","7,248285","25,990145","2,476152","1,569459","0,901794","7,938066","4,072864","2,141885","1,562868","0,879872","12,62168","16,909943","1,227279","0,848743","0,439312"
14,"2,125","7,954776","14,987124","1,480291","1,113039","0,544071","2,876038","3,000359","1,33952","1,142015","0,533791","7,364701","29,269495","2,807278","1,472791","0,880083","9,718336","5,432383","2,390313","1,627408","0,947079","12,821951","18,935768","1,224695","0,872038","0,500357"
14,"2,25","7,961754","15,125264","1,441906","1,206919","0,563192","2,923326","2,203359","1,275117","1,334954","0,511102","6,826109","30,309052","3,377202","1,347194","0,844016","10,568696","6,678107","2,634697","1,657031","0,980511","12,41708","19,453697","1,199183","0,890513","0,573968"
14,"2,375","7,940062","14,228498","1,436331","1,265268","0,585219","3,017938","1,461419","1,186443","1,423134","0,52935","5,818329","28,440695","3,900561","1,209013","0,799681","10,26319","7,49377","2,828798","1,629233","0,966353","11,670255","18,379","1,197538","0,884338","0,642781"
14,"2,5","8,128674","12,665819","1,500624","1,261816","0,609398","3,148217","0,954084","1,094252","1,37864","0,562275","4,71377","23,981647","4,132776","1,083405","0,760443","9,120757","7,621186","2,908961","1,542041","0,906932","10,990032","16,204742","1,247963","0,847376","0,693621"
14,"2,625","8,609652","10,988733","1,627916","1,196895","0,645799","3,364794","0,757219","1,010484","1,232676","0,592563","3,911131","17,998362","3,967525","0,999532","0,748338","7,781256","7,028277","2,817456","1,423114","0,825679","10,680212","13,703816","1,33967","0,794202","0,726394"
14,"2,75","9,194969","9,617692","1,780467","1,095854","0,710401","3,667806","0,805417","0,939481","1,056435","0,622938","3,563126","11,871038","3,462091","0,983051","0,786575","6,818506","5,937991","2,542335","1,314688","0,757798","10,670139","11,533715","1,440124","0,750769","0,752832"
14,"2,875","9,576163","8,654274","1,874499","0,989461","0,813235","4,008286","0,955871","0,874662","0,922262","0,669558","3,588232","6,792999","2,788978","1,039306","0,882894","6,428513","4,718784","2,134447","1,25138","0,731657","10,665667","9,958281","1,497814","0,737418","0,788102"
14,3,"9,449242","7,931948","1,836452","0,905271","0,950964","4,277511","1,089571","0,79861","0,866084","0,74895","3,689477","3,401456","2,133169","1,153675","1,0201","6,432687","3,717888","1,701554","1,249198","0,755522","10,27144","8,865867","1,490665","0,766606","0,84388"
14,"3,125","8,749599","7,210472","1,688014","0,867919","1,103829","4,379032","1,155558","0,709903","0,86967","0,864965","3,684311","1,716304","1,608894","1,290342","1,164868","6,451234","3,12213","1,35334","1,29829","0,815787","9,366947","7,983518","1,483246","0,83739","0,920543"
14,"3,25","7,619174","6,232831","1,528766","0,902552","1,239588","4,262641","1,122247","0,6299","0,881331","1,001581","3,555844","1,248315","1,253096","1,40526","1,285766","6,190714","2,929341","1,155422","1,359888","0,88358","8,067899","6,995636","1,59986","0,952991","1,002738"
14,"3,375","6,34963","4,998843","1,469795","1,02822","1,324539","3,892399","0,997329","0,589844","0,854552","1,127998","3,345344","1,413819","1,026509","1,468325","1,361192","5,660458","3,105961","1,094239","1,393394","0,929826","6,651279","5,872191","1,913722","1,118491","1,065444"
14,"3,5","5,143195","3,703646","1,561669","1,233471","1,337722","3,3247","0,813037","0,61112","0,787398","1,212205","3,139975","1,828449","0,872749","1,481268","1,382716","5,07374","3,559662","1,115422","1,389154","0,946106","5,314931","4,752921","2,362354","1,32776","1,087549"
14,"3,625","4,088382","2,633847","1,782933","1,475848","1,281099","2,678939","0,637298","0,718774","0,716668","1,233227","2,990001","2,269891","0,758401","1,472397","1,356015","4,735116","4,149696","1,168404","1,369166","0,946301","4,15307","3,843954","2,789768","1,563437","1,061443"
14,"3,75","3,393354","1,981443","2,058252","1,68942","1,173785","2,09377","0,546897","0,938605","0,683881","1,187536","2,925045","2,614394","0,683646","1,475902","1,294055","4,789112","4,76412","1,228684","1,366301","0,94876","3,470225","3,290081","3,04116","1,786106","0,994246"
14,"3,875","3,009787","1,82005","2,298898","1,81512","1,046372","1,686635","0,589803","1,271223","0,710663","1,088423","2,961188","2,87137","0,683327","1,515222","1,209813","5,180044","5,310495","1,280857","1,408371","0,963709","3,213707","3,145985","3,037802","1,955595","0,907413"
14,4,"3,092595","2,10062","2,425284","1,823271","0,931407","1,455417","0,76069","1,666858","0,788232","0,960439","3,040208","3,140203","0,758126","1,582886","1,111369","5,696389","5,70446","1,304386","1,495263","0,985884","3,500745","3,360637","2,786646","2,050849","0,828236"
14,"4,125","3,515105","2,731779","2,382598","1,71673","0,850111","1,358789","1,008045","2,031318","0,880223","0,829257","3,161021","3,535515","0,884704","1,640423","1,005225","6,143293","5,885175","1,290611","1,592616","1,001904","4,146719","3,846767","2,356887","2,071382","0,773228"
14,"4,25","4,206909","3,600661","2,174905","1,528035","0,807545","1,32241","1,254148","2,254559","0,940152","0,714307","3,321479","4,101593","1,04268","1,637138","0,899224","6,400835","5,814837","1,259952","1,652659","1,002855","5,038323","4,508754","1,855356","2,028541","0,742291"
14,"4,375","4,925306","4,507607","1,865295","1,308118","0,797607","1,305463","1,437761","2,26016","0,940229","0,627642","3,494927","4,784002","1,228282","1,544525","0,806885","6,439167","5,47414","1,247448","1,638365","0,99118","6,006103","5,179125","1,410102","1,94281","0,727935"
14,"4,5","5,570926","5,233883","1,543892","1,105333","0,807074","1,290476","1,547574","2,038916","0,879197","0,572389","3,636838","5,441795","1,431769","1,375595","0,743855","6,277715","4,931899","1,275546","1,536612","0,977663","6,993613","5,703505","1,104513","1,824226","0,722627"
14,"4,625","5,999464","5,590661","1,315483","0,952378","0,821571","1,273831","1,618356","1,668743","0,779793","0,544738","3,666205","5,887463","1,622734","1,171302","0,718109","5,931168","4,317272","1,35415","1,360521","0,971874","7,899467","5,942343","0,972694","1,681301","0,723452"
14,"4,75","6,185222","5,472098","1,277234","0,867156","0,832156","1,275805","1,712584","1,284624","0,676343","0,543579","3,49567","6,025422","1,766513","0,974089","0,724935","5,409241","3,731267","1,497617","1,1511","0,977721","8,628086","5,8277","1,012618","1,531791","0,735068"
14,"4,875","6,136921","4,930155","1,476492","0,84928","0,839698","1,328666","1,894309","1,010319","0,610248","0,574236","3,128602","5,965136","1,84464","0,812058","0,752378","4,748725","3,25814","1,726555","0,949243","0,992833","9,065731","5,407994","1,19937","1,39815","0,768292"
14,5,"5,910538","4,121201","1,876106","0,881581","0,84874","1,431587","2,160102","0,909948","0,611974","0,636411","2,648774","5,924703","1,876197","0,703885","0,788629","4,001958","2,943489","2,042775","0,78448","1,00495","9,094975","4,792295","1,504753","1,299404","0,825677"
14,"5,125","5,546623","3,229492","2,345945","0,937018","0,861334","1,555389","2,468123","0,945632","0,69387","0,718126","2,179423","6,118079","1,881048","0,670203","0,82332","3,233156","2,770956","2,397394","0,676069","0,998628","8,619794","4,098748","1,855919","1,240909","0,896482"
14,"5,25","5,092011","2,469824","2,70335","0,996574","0,871919","1,653139","2,766126","1,015707","0,857471","0,79786","1,810314","6,771705","1,857674","0,738113","0,846059","2,508802","2,732492","2,719508","0,645783","0,964463","7,689931","3,465618","2,125269","1,225941","0,958532"
14,"5,375","4,56667","1,96485","2,800661","1,039599","0,870006","1,687198","3,001467","1,023647","1,081726","0,851047","1,642493","8,022245","1,811577","0,913328","0,848077","1,966463","2,78269","2,93342","0,708164","0,90508","6,445977","2,966855","2,216286","1,240831","0,988799"
14,"5,5","3,988103","1,739246","2,637092","1,059998","0,846315","1,661467","3,144431","0,936938","1,326588","0,86017","1,7741","9,783431","1,756955","1,162024","0,827998","1,704838","2,859112","2,959202","0,852218","0,830194","5,124149","2,66642","2,178155","1,270036","0,975858"
14,"5,625","3,410559","1,777455","2,388564","1,087142","0,798577","1,599025","3,185117","0,792791","1,54884","0,828987","2,175112","11,718822","1,707338","1,424907","0,792647","1,685576","2,926435","2,7488","1,046281","0,753016","3,967713","2,61043","2,209624","1,313985","0,930334"
14,"5,75","2,87804","2,008887","2,284594","1,154592","0,734552","1,513294","3,155389","0,693267","1,704045","0,781791","2,682753","13,334882","1,705714","1,645091","0,754758","1,79706","3,016212","2,344385","1,238957","0,691506","3,091571","2,750309","2,510533","1,371676","0,881478"
14,"5,875","2,459151","2,301004","2,499714","1,282773","0,671307","1,422574","3,12045","0,736121","1,762279","0,751156","3,139009","14,148149","1,85637","1,779595","0,730208","1,991247","3,191598","1,857386","1,370064","0,66672","2,633091","2,957713","3,179648","1,436399","0,860978"
14,6,"2,145775","2,601719","3,024566","1,462696","0,623925","1,332788","3,143991","0,961763","1,717997","0,756709","3,437616","13,93018","2,253856","1,80353","0,729077","2,183499","3,523373","1,424928","1,39551","0,691134","2,480503","3,138156","4,09106","1,49381","0,881289"
14,"6,125","1,911093","2,991254","3,649724","1,65338","0,596412","1,277142","3,262595","1,325544","1,588956","0,794265","3,623791","12,884094","2,872056","1,726677","0,74988","2,445192","4,015895","1,152199","1,308258","0,758262","2,581211","3,344905","4,920642","1,521454","0,927539"
14,"6,25","1,746059","3,648465","4,118672","1,791305","0,580786","1,314142","3,464376","1,708288","1,407884","0,838976","3,790212","11,528824","3,576934","1,594596","0,782003","2,821358","4,625036","1,055125","1,138709","0,842345","2,774094","3,777908","5,330254","1,498393","0,964344"
14,"6,375","1,649565","4,803816","4,221721","1,814943","0,565344","1,518559","3,679564","1,974609","1,208271","0,858514","4,051219","10,420069","4,146799","1,453343","0,807869","3,395305","5,283046","1,066149","0,938131","0,907706","2,951766","4,773872","5,124247","1,412533","0,955451"
