sujeto ,tiempo,"POW,AF3,Theta","POW,AF3,Alpha","POW,AF3,BetaL","POW,AF3,BetaH","POW,AF3,Gamma","POW,T7,Theta","POW,T7,Alpha","POW,T7,BetaL","POW,T7,BetaH","POW,T7,Gamma","POW,Pz,Theta","POW,Pz,Alpha","POW,Pz,BetaL","POW,Pz,BetaH","POW,Pz,Gamma","POW,T8,Theta","POW,T8,Alpha","POW,T8,BetaL","POW,T8,BetaH","POW,T8,Gamma","POW,AF4,Theta","POW,AF4,Alpha","POW,AF4,BetaL","POW,AF4,BetaH","POW,AF4,Gamma"
14,"5,25","6,149956","4,673673","3,723368","3,540975","1,410559","4,71131","1,469904","0,477292","2,670781","1,613735","3,335519","6,64749","4,898846","2,643735","0,944786","6,145617","6,689856","4,125752","2,735923","1,697228","6,761255","6,396369","3,18868","2,540018","1,334522"
14,"5,375","7,497145","5,210978","3,501617","3,827918","1,450594","5,733481","1,69694","0,645976","3,561399","2,00648","2,348792","6,621237","5,276115","3,172389","0,982173","6,023508","7,239102","4,739273","3,174671","1,70976","8,460165","7,246686","3,181087","2,826658","1,315425"
14,"5,5","8,424672","5,635228","3,235301","3,856012","1,415633","6,428922","1,848775","0,898926","4,174286","2,346265","1,693448","6,434908","5,286018","3,46754","1,043373","5,848494","7,498588","4,837146","3,386225","1,76396","10,120997","8,190148","3,117774","2,937719","1,24555"
14,"5,625","8,532082","5,823723","2,914035","3,598806","1,313675","6,620121","1,949561","1,204913","4,303711","2,515948","1,472983","6,05519","4,824156","3,444281","1,127981","5,720601","7,38989","4,32565","3,330942","1,890846","11,133544","8,775945","2,96493","2,814509","1,142074"
14,"5,75","7,713393","5,751214","2,62747","3,129044","1,169867","6,315618","2,090482","1,504466","3,910981","2,45055","1,819922","5,636949","3,988925","3,124069","1,220448","5,661104","7,079841","3,393514","3,063688","2,090945","11,155178","8,730909","2,796992","2,484391","1,033858"
14,"5,875","6,225065","5,473759","2,535902","2,581122","1,013854","5,705412","2,347045","1,72551","3,146515","2,168556","2,729331","5,547491","3,077447","2,62442","1,291726","5,634671","6,880097","2,362577","2,69709","2,325287","10,162913","8,091778","2,757747","2,050625","0,946338"
14,6,"4,555054","5,099109","2,787257","2,084829","0,869034","5,049499","2,789781","1,817125","2,276666","1,76351","4,128787","6,145209","2,396565","2,099267","1,314169","5,572929","7,08582","1,560925","2,338426","2,534015","8,551896","7,133645","2,961776","1,638717","0,889105"
14,"6,125","3,224767","4,738133","3,445978","1,714589","0,7477","4,607428","3,449788","1,774146","1,550561","1,357979","5,848131","7,569723","2,119539","1,668802","1,276957","5,393741","7,853392","1,21137","2,042283","2,673291","6,832831","6,218881","3,449157","1,334661","0,852962"
14,"6,25","2,565315","4,419065","4,432204","1,475043","0,655756","4,475807","4,254475","1,612592","1,095938","1,047068","7,615477","9,5915","2,244054","1,379152","1,192409","5,010057","9,020287","1,337605","1,794545","2,728207","5,522465","5,563455","4,153797","1,153239","0,823714"
14,"6,375","2,68501","4,091877","5,504326","1,320211","0,596112","4,57563","5,119183","1,374504","0,89487","0,859843","9,100883","11,59572","2,60273","1,203541","1,086542","4,604599","10,161096","1,763073","1,552475","2,706796","4,810971","5,142231","4,883266","1,052478","0,794608"
14,"6,5","3,520855","3,680805","6,325194","1,199787","0,571027","4,737178","6,003634","1,134","0,843055","0,764532","9,986158","12,840522","2,936059","1,070437","0,98475","4,323363","10,821628","2,230417","1,284729","2,631534","4,819132","4,78302","5,387805","0,985714","0,770036"
14,"6,625","4,889122","3,165465","6,590624","1,081003","0,572172","4,863226","6,807444","0,968541","0,838865","0,709063","10,146154","12,890146","3,112877","0,934792","0,898591","4,249892","10,753669","2,548299","1,012287","2,524475","5,290566","4,330486","5,468625","0,925969","0,750881"
14,"6,75","6,695314","2,596862","6,174329","0,961726","0,582712","4,846715","7,35628","0,909394","0,842644","0,665687","9,62924","11,819701","3,138405","0,801116","0,827441","4,340979","9,978042","2,626441","0,802313","2,403908","5,874334","3,751814","5,076372","0,874722","0,730259"
14,"6,875","8,246427","2,069957","5,165068","0,868367","0,591318","4,654969","7,495242","0,939065","0,840168","0,633082","8,623176","10,082912","3,056726","0,718549","0,769936","4,427431","8,71965","2,477866","0,713453","2,279799","6,065216","3,170464","4,3143","0,852319","0,699707"
14,7,"9,374976","1,700746","3,870029","0,830056","0,599264","4,20647","7,151731","1,024469","0,82378","0,613458","7,412564","8,435009","2,99858","0,765418","0,733992","4,352232","7,301817","2,260003","0,755169","2,150787","5,880305","2,775131","3,443031","0,868857","0,653659"
,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"0,125","4,077039","2,88051","3,0406","1,489933","1,111455","3,523079","1,846382","1,914848","0,980638","1,606444","1,025893","2,902628","3,900544","1,452139","0,988893","1,198625","1,971249","1,52042","1,558434","0,50151","3,762872","2,633179","1,698176","1,014168","0,868114"
15,"0,25","4,894565","2,936575","3,867298","1,406904","1,157491","3,130256","1,762681","1,835544","1,083608","1,64595","0,814474","3,094264","3,793992","1,504336","1,072559","1,335111","2,081927","1,372397","1,45162","0,500816","4,384783","3,086467","2,122066","0,915432","0,938414"
15,"0,375","5,588331","2,888621","4,77776","1,276524","1,119762","2,69252","1,60577","1,648643","1,143072","1,547907","0,680289","3,177074","3,734402","1,670353","1,169482","1,4337","2,142223","1,450308","1,437804","0,554253","4,698302","3,467111","2,80079","0,861442","0,95037"
15,"0,5","5,897655","2,709076","5,65624","1,16641","1,011537","2,251059","1,426946","1,427117","1,139128","1,343231","0,622185","3,229198","3,964327","1,881591","1,252421","1,460639","2,213947","1,805363","1,512388","0,664714","4,581442","3,608971","3,645538","0,88895","0,916013"
15,"0,625","5,725335","2,419561","6,33815","1,134422","0,869381","1,861848","1,256009","1,240293","1,075742","1,099102","0,652582","3,328817","4,568988","2,03915","1,298265","1,405037","2,346791","2,389295","1,613807","0,80755","4,160887","3,455388","4,47512","1,009679","0,861823"
15,"0,75","5,121989","2,115536","6,67113","1,202782","0,738306","1,536214","1,088076","1,12894","0,973906","0,890903","0,809978","3,473849","5,360988","2,075497","1,303651","1,259423","2,527184","3,04918","1,672186","0,94109","3,623438","3,083183","5,077278","1,200839","0,814988"
15,"0,875","4,36698","1,969759","6,582122","1,353161","0,655807","1,279054","0,920744","1,098545","0,858977","0,772727","1,125081","3,601246","5,994483","1,978181","1,289241","1,046708","2,661","3,56073","1,643877","1,033746","3,21471","2,69158","5,299293","1,411257","0,793588"
15,1,"3,803912","2,16605","6,127286","1,526716","0,640384","1,090146","0,758875","1,128413","0,758441","0,762817","1,586062","3,654542","6,160996","1,787124","1,284501","0,803157","2,667641","3,775491","1,526461","1,084158","3,20255","2,569799","5,123717","1,575287","0,802945"
15,"1,125","3,696156","2,826871","5,473902","1,668643","0,687011","0,963903","0,616132","1,182869","0,701111","0,839998","2,111542","3,5796","5,747421","1,602572","1,305446","0,605338","2,5169","3,65948","1,371635","1,11474","3,718875","2,980601","4,684352","1,658277","0,83275"
15,"1,25","4,057522","3,883628","4,818495","1,75384","0,767896","0,902219","0,517843","1,231022","0,720454","0,959631","2,561435","3,326885","4,908336","1,530584","1,341729","0,544092","2,261876","3,317807","1,254047","1,149007","4,702368","3,964544","4,182171","1,682814","0,860315"
15,"1,375","4,67412","5,050617","4,287442","1,79631","0,853408","0,917579","0,491585","1,256816","0,835948","1,083575","2,819338","2,883013","3,974311","1,618992","1,361053","0,658876","2,013631","2,944644","1,235918","1,19026","5,855541","5,257967","3,764443","1,722873","0,867088"
15,"1,5","5,48885","5,981705","3,894333","1,819613","0,918337","0,991397","0,535525","1,247938","1,021433","1,182603","2,844413","2,327753","3,269374","1,822172","1,333577","0,912638","1,866306","2,71165","1,330854","1,219587","6,912928","6,466509","3,467253","1,84729","0,842823"
15,"1,625","6,451729","6,395314","3,540712","1,83909","0,944729","1,07174","0,615884","1,198419","1,216765","1,233929","2,754094","1,777117","2,884449","2,030478","1,250801","1,221032","1,826908","2,66867","1,498297","1,208935","7,771806","7,199723","3,193083","2,06792","0,785808"
15,"1,75","7,607327","6,231587","3,116957","1,854366","0,927851","1,092869","0,69249","1,102843","1,352814","1,228426","2,662241","1,354646","2,688094","2,129531","1,130892","1,474496","1,838356","2,741647","1,658893","1,138128","8,353615","7,27273","2,825848","2,323081","0,705021"
15,"1,875","8,732521","5,598161","2,574231","1,83926","0,875898","1,022918","0,748869","0,970831","1,383596","1,173883","2,689758","1,108534","2,484306","2,06321","1,013037","1,610719","1,820924","2,771912","1,742878","1,011022","8,788464","6,706123","2,32885","2,504116","0,618554"
15,2,"9,579924","4,691366","1,958816","1,757924","0,802456","0,88369","0,770743","0,831452","1,315403","1,084164","2,781959","1,006397","2,165098","1,846839","0,940416","1,611827","1,72609","2,638699","1,71368","0,858008","8,936708","5,694055","1,777928","2,513539","0,542179"
15,"2,125","9,686181","3,730154","1,389921","1,591914","0,721668","0,751269","0,748238","0,710372","1,209461","0,977471","2,816646","0,970207","1,777521","1,547514","0,942083","1,523594","1,567643","2,324732","1,570478","0,719773","8,704743","4,534433","1,329302","2,32688","0,48443"
15,"2,25","8,912326","2,880287","1,003711","1,358725","0,643713","0,699626","0,687486","0,627816","1,146495","0,873067","2,663265","0,940319","1,442856","1,259059","1,02022","1,409875","1,42262","1,912258","1,347792","0,62409","7,943361","3,479536","1,116837","2,004727","0,44438"
15,"2,375","7,354709","2,2111","0,82187","1,112472","0,573843","0,768641","0,603451","0,598391","1,180492","0,789751","2,276868","0,902918","1,267816","1,075868","1,153514","1,31552","1,350491","1,517984","1,104677","0,57466","6,659549","2,662636","1,120943","1,660251","0,414989"
15,"2,5","5,518152","1,725721","0,798657","0,920533","0,514966","0,928137","0,518454","0,634806","1,316571","0,74074","1,730918","0,874717","1,301953","1,067667","1,308342","1,259766","1,351366","1,221059","0,908473","0,555725","5,08512","2,100802","1,244665","1,396589","0,39204"
15,"2,625","3,950297","1,409881","0,899593","0,843837","0,475756","1,099282","0,461835","0,740146","1,515507","0,729516","1,179744","0,896638","1,548513","1,284265","1,457541","1,244489","1,375444","1,042581","0,817427","0,552523","3,56857","1,776489","1,423892","1,268453","0,382801"
15,"2,75","3,042327","1,290568","1,160728","0,908448","0,471636","1,212086","0,466793","0,898448","1,710817","0,752546","0,754732","1,017987","1,998314","1,748571","1,592687","1,25465","1,353913","0,958514","0,852266","0,562486","2,493262","1,693961","1,693461","1,273719","0,404696"
15,"2,875","2,868175","1,43814","1,647833","1,094765","0,51788","1,237707","0,557554","1,084816","1,848952","0,799299","0,49317","1,269589","2,633378","2,439026","1,720454","1,258087","1,248585","0,965552","1,000533","0,591828","2,019682","1,888541","2,120118","1,376362","0,474487"
15,3,"3,112051","1,841681","2,359863","1,351608","0,619423","1,190692","0,737532","1,266904","1,915392","0,860245","0,403385","1,613379","3,391578","3,286544","1,875873","1,239141","1,080418","1,10215","1,234469","0,646872","2,033859","2,335038","2,715477","1,528224","0,596357"
15,"3,125","3,38765","2,387544","3,187701","1,603819","0,764438","1,115583","0,990007","1,4111","1,919154","0,940881","0,470134","1,942059","4,150325","4,154012","2,132035","1,198341","0,92635","1,383571","1,498558","0,728207","2,266228","2,90926","3,408777","1,676982","0,755831"
15,"3,25","3,1916","2,893737","3,94199","1,777283","0,927206","1,071278","1,263201","1,492061","1,872787","1,05691","0,677685","2,175275","4,762124","4,878973","2,576174","1,133717","0,880667","1,763345","1,7321","0,833996","2,296571","3,404337","4,034531","1,777302","0,928148"
15,"3,375","2,762787","3,196954","4,438773","1,840364","1,076105","1,098487","1,485397","1,497638","1,781464","1,214649","1,026575","2,309358","5,119898","5,355789","3,280885","1,065613","1,008317","2,138963","1,894038","0,964997","2,140197","3,641937","4,418731","1,805911","1,083411"
15,"3,5","2,255889","3,209722","4,585054","1,796215","1,18663","1,219033","1,605819","1,446316","1,655402","1,39771","1,467477","2,384292","5,208381","5,581758","4,242902","0,998337","1,316381","2,396393","1,966516","1,123163","1,840216","3,543782","4,473796","1,756882","1,194322"
15,"3,625","1,829616","2,961025","4,429452","1,674459","1,245627","1,451179","1,680604","1,371916","1,514695","1,582639","1,86913","2,487746","5,129276","5,611924","5,330348","0,928745","1,739679","2,477613","1,960467","1,302354","1,461354","3,14506","4,247118","1,643785","1,243871"
15,"3,75","1,679315","2,593446","4,136117","1,515266","1,259572","1,859753","1,873279","1,292697","1,399636","1,76248","2,099205","2,75178","5,044047","5,513655","6,298873","0,861353","2,156221","2,392046","1,903857","1,482072","1,193125","2,619722","3,905117","1,498491","1,234255"
15,"3,875","1,682214","2,292156","3,871048","1,34542","1,246864","2,445666","2,368103","1,221721","1,351614","1,942562","2,064353","3,243632","5,055322","5,312346","6,88517","0,803655","2,432667","2,195241","1,817126","1,630035","1,001891","2,204343","3,622644","1,353394","1,181435"
15,4,"1,858785","2,177735","3,705946","1,185877","1,22519","3,191191","3,240884","1,160016","1,378576","2,123118","1,795964","3,899962","5,126709","4,980508","6,916663","0,801506","2,495204","1,965073","1,703979","1,712818","1,015085","2,062348","3,476484","1,231783","1,10782"
15,"4,125","2,031999","2,230701","3,583998","1,057896","1,202405","3,967841","4,401642","1,113633","1,441427","2,282529","1,346961","4,529263","5,134233","4,484715","6,381761","0,888933","2,361732","1,778163","1,565749","1,709155","1,186472","2,205505","3,408773","1,14071","1,033674"
15,"4,25","2,165875","2,34946","3,406016","0,974525","1,171363","4,620162","5,578379","1,09021","1,479364","2,373301","0,894499","4,940037","4,953736","3,842208","5,437661","1,069865","2,123163","1,698955","1,418222","1,621029","1,545255","2,519029","3,323974","1,075787","0,967798"
15,"4,375","2,245107","2,395067","3,098675","0,945592","1,117669","4,966416","6,412058","1,08961","1,442539","2,341766","0,570443","4,99719","4,523097","3,139294","4,337455","1,299273","1,867379","1,736934","1,296755","1,474183","2,027134","2,810076","3,144994","1,03671","0,908687"
15,"4,5","2,371806","2,272368","2,694033","0,982172","1,033602","4,903185","6,605827","1,113312","1,318313","2,164191","0,404612","4,645692","3,950977","2,547797","3,339461","1,517449","1,660402","1,863673","1,2315","1,306201","2,586645","2,904049","2,90484","1,037964","0,853426"
15,"4,625","2,588143","1,960858","2,29151","1,073436","0,930204","4,412646","6,069216","1,150564","1,140252","1,867449","0,395076","3,956477","3,450021","2,193175","2,626778","1,657311","1,536543","2,041703","1,227405","1,159173","3,122896","2,713786","2,693702","1,087307","0,808216"
15,"4,75","2,878714","1,516315","1,969517","1,190826","0,830819","3,615864","4,961408","1,175444","0,969906","1,522063","0,492964","3,101958","3,184761","2,087725","2,255602","1,683164","1,482501","2,232953","1,270439","1,065383","3,54289","2,265771","2,567346","1,181061","0,783988"
15,"4,875","3,15715","1,056685","1,741961","1,30412","0,755362","2,70727","3,599696","1,165505","0,869643","1,217372","0,663009","2,344929","3,176524","2,160454","2,168901","1,617788","1,467714","2,374846","1,338133","1,032632","3,757631","1,687658","2,508902","1,305543","0,785661"
15,5,"3,265089","0,699948","1,58072","1,387056","0,713341","1,934142","2,33264","1,110787","0,866622","1,018217","0,857761","1,920451","3,279957","2,291111","2,24642","1,52802","1,472173","2,37631","1,418599","1,043055","3,695205","1,143726","2,442194","1,431715","0,811208"
15,"5,125","3,127196","0,525804","1,45684","1,424615","0,6986","1,424328","1,393265","1,016981","0,942726","0,931985","1,024441","1,94578","3,292731","2,387386","2,356559","1,537881","1,61731","2,176215","1,517208","1,063525","3,397822","0,776115","2,296083","1,532388","0,849112"
15,"5,25","2,764746","0,536132","1,388447","1,415201","0,699389","1,192365","0,841319","0,915305","1,050998","0,914176","1,114972","2,342338","3,110524","2,431018","2,420892","1,858","2,228726","1,811137","1,640843","1,066939","2,990525","0,657129","2,085168","1,594068","0,884621"
15,"5,375","2,305174","0,674193","1,452937","1,370562","0,704923","1,162347","0,63773","0,856042","1,167835","0,914287","1,082283","2,917383","2,825393","2,491443","2,449698","2,673931","3,630647","1,387689","1,780827","1,048715","2,633701","0,782763","1,923668","1,617777","0,907878"
15,"5,5","1,827002","0,858554","1,72671","1,304126","0,708122","1,257374","0,708216","0,898835","1,342575","0,923345","0,926901","3,436023","2,636662","2,711804","2,535519","3,97674","5,862909","1,061717","1,92804","1,039096","2,464198","1,099503","1,945655","1,609019","0,919026"
15,"5,625","1,42173","1,006903","2,216277","1,233148","0,709808","1,402438","0,947872","1,08998","1,650682","0,970433","0,723118","3,736578","2,713281","3,216111","2,779502","5,486488","8,510827","0,970653","2,062672","1,080048","2,534012","1,530828","2,209077","1,579943","0,929768"
15,"5,75","1,101862","1,070502","2,839141","1,186952","0,712854","1,537154","1,237457","1,453767","2,10921","1,081098","0,587095","3,751915","3,179673","4,017524","3,212502","6,768745","10,803709","1,191296","2,161346","1,194316","2,7483","1,956252","2,685506","1,550166","0,95127"
15,"5,875","0,858352","1,040523","3,444671","1,214811","0,72011","1,628753","1,488328","1,973497","2,649807","1,249133","0,600586","3,512319","4,045763","4,975255","3,758548","7,368854","11,938959","1,684863","2,20816","1,365889","2,965536","2,256732","3,26592","1,563205","0,985584"
15,6,"0,683725","0,932007","3,879781","1,356086","0,730904","1,657555","1,648452","2,588759","3,129369","1,431141","0,774134","3,134259","5,178536","5,83885","4,25279","7,093904","11,496144","2,318205","2,208556","1,541781","3,03147","2,346231","3,815405","1,659848","1,020899"
15,"6,125","0,56684","0,788489","4,070384","1,602064","0,738549","1,648391","1,693575","3,17099","3,384648","1,569449","1,041729","2,75309","6,34721","6,365199","4,516445","6,099782","9,666457","2,956682","2,190139","1,655532","2,860318","2,220707","4,2264","1,843704","1,036138"
15,"6,25","0,548695","0,684392","4,036989","1,884572","0,750527","1,629058","1,631726","3,586582","3,311005","1,646874","1,322674","2,451206","7,312654","6,40894","4,46517","4,7757","7,123512","3,495104","2,180479","1,663958","2,551333","1,948217","4,443011","2,06823","1,026277"
15,"6,375","0,663918","0,667133","3,847331","2,11182","0,801659","1,626262","1,501996","3,72528","2,920604","1,73858","1,559924","2,218699","7,845461","5,960025","4,15758","3,569467","4,685287","3,885431","2,198249","1,570629","2,300051","1,63642","4,443445","2,254817","1,013337"
15,"6,5","0,947089","0,760097","3,566348","2,205642","0,932365","1,639934","1,362328","3,543001","2,339203","1,967489","1,734115","1,980304","7,81175","5,163435","3,754694","2,769375","2,909203","4,132678","2,24502","1,42395","2,283917","1,388461","4,234833","2,327851","1,031028"
15,"6,625","1,358429","0,97465","3,234585","2,139843","1,154112","1,677244","1,270195","3,086166","1,748448","2,405509","1,837235","1,685748","7,200989","4,244345","3,413776","2,39188","1,938847","4,277495","2,304549","1,287738","2,537389","1,291658","3,85064","2,259317","1,098776"
15,"6,75","1,805046","1,308668","2,870924","1,948217","1,427695","1,683203","1,259933","2,478937","1,293233","3,002105","1,873719","1,361744","6,169694","3,406519","3,200431","2,250522","1,545076","4,340324","2,346314","1,201205","2,964347","1,385933","3,355506","2,079622","1,205243"
15,"6,875","2,194247","1,747317","2,489521","1,709819","1,672842","1,661034","1,33929","1,877603","1,029912","3,582983","1,869692","1,114615","4,970909","2,742085","3,082839","2,104123","1,370711","4,299291","2,328138","1,161806","3,375093","1,652227","2,823491","1,861282","1,309269"
15,7,"2,46558","2,221887","2,101323","1,504843","1,808264","1,594291","1,484062","1,406824","0,945883","3,926641","1,868957","1,031313","3,85429","2,239957","2,993003","1,838844","1,219108","4,120846","2,215093","1,140785","3,587692","2,009456","2,312235","1,682418","1,362188"
,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"0,125","13,045877","4,940871","1,516383","1,19726","0,31739","3,037926","1,881165","0,789011","0,840948","0,309523","8,168744","6,703782","1,919327","1,345213","0,69529","6,241947","5,723386","2,229029","1,126384","0,516585","10,542134","6,853186","1,540772","1,18324","0,408653"
16,"0,25","12,567258","7,157528","1,454474","1,276091","0,331299","2,945887","2,322739","0,708166","0,959896","0,301408","7,508782","5,934482","2,161553","1,493266","0,723668","6,021493","5,256351","2,421423","1,231604","0,517394","10,249052","8,231862","1,556068","1,353975","0,407627"
16,"0,375","11,915772","10,927588","1,472158","1,353021","0,352816","2,812978","2,921876","0,681167","1,08127","0,301785","7,440855","5,084783","2,355869","1,666273","0,734758","5,650772","5,135342","2,558835","1,33689","0,502461","10,004196","10,984138","1,732197","1,565301","0,406217"
16,"0,5","11,235104","15,61232","1,549284","1,386296","0,379984","2,573363","3,530863","0,726051","1,156341","0,30809","7,695475","4,370754","2,513461","1,793762","0,71777","5,1154","5,486217","2,612082","1,395503","0,474283","9,707169","14,639081","2,046827","1,732186","0,401212"
16,"0,625","11,014038","20,023006","1,63932","1,342056","0,40964","2,29189","3,972675","0,846898","1,1477","0,316473","8,020931","3,92274","2,655911","1,816754","0,671889","4,433144","6,186759","2,55886","1,370291","0,439159","9,74176","18,226694","2,400741","1,775073","0,393522"
16,"0,75","11,62218","22,811701","1,70941","1,217322","0,437192","2,002545","4,113141","1,021031","1,048096","0,322439","8,023343","3,74954","2,798049","1,724993","0,608235","3,623759","6,934428","2,398293","1,256987","0,405521","10,20693","20,583389","2,683706","1,662135","0,387222"
16,"0,875","13,25239","23,073578","1,754239","1,045898","0,461893","1,796132","3,920895","1,201643","0,887021","0,322702","7,635069","3,800587","2,924611","1,555477","0,545295","2,80172","7,402893","2,158606","1,083647","0,381698","11,292212","20,856556","2,814906","1,426799","0,392074"
16,1,"15,48748","20,736511","1,759432","0,869974","0,488666","1,726893","3,449541","1,333075","0,710037","0,317437","7,028435","4,052299","2,985631","1,360264","0,501811","2,121058","7,379485","1,87748","0,897915","0,374288","12,711748","18,871359","2,748639","1,13962","0,423739"
16,"1,125","17,482437","16,530437","1,716825","0,729","0,523951","1,793721","2,808228","1,363837","0,557502","0,310308","6,335513","4,466874","2,959938","1,1911","0,490594","1,650436","6,849717","1,584774","0,740353","0,386249","13,964014","15,177818","2,507036","0,876347","0,494484"
16,"1,25","18,233438","11,678901","1,638665","0,655349","0,570456","1,934261","2,145111","1,284564","0,453584","0,305768","5,722334","4,97242","2,834937","1,079828","0,512279","1,371411","6,004638","1,331211","0,639213","0,415052","14,421301","10,809135","2,151392","0,699464","0,603415"
16,"1,375","17,099215","7,378688","1,557243","0,662427","0,626434","2,064832","1,641154","1,138415","0,400518","0,305875","5,321641","5,573573","2,618159","1,034219","0,552118","1,221133","5,161736","1,1776","0,604586","0,451361","13,685132","6,810717","1,765826","0,64002","0,734242"
16,"1,5","14,163436","4,400948","1,514577","0,74182","0,686359","2,103267","1,451712","0,995422","0,383658","0,308605","5,17699","6,338274","2,373257","1,042878","0,587573","1,131235","4,597837","1,146235","0,625704","0,482482","11,734508","3,931874","1,438121","0,693716","0,860859"
16,"1,625","10,36067","2,923925","1,527585","0,87039","0,739639","2,045441","1,630616","0,910505","0,386317","0,309952","5,261702","7,276532","2,165897","1,086878","0,600121","1,051358","4,402506","1,21933","0,680248","0,499054","9,127446","2,497797","1,221105","0,830297","0,95519"
16,"1,75","6,696056","2,663811","1,587295","1,013564","0,773566","1,914204","2,09122","0,900478","0,400044","0,30586","5,445193","8,242182","2,004195","1,148898","0,583401","0,961761","4,457586","1,339778","0,745862","0,496168","6,532926","2,439072","1,134625","0,995066","0,995966"
16,"1,875","3,840224","3,123245","1,658491","1,133678","0,776987","1,814902","2,62178","0,93923","0,425115","0,293446","5,601833","8,932276","1,850926","1,207532","0,543048","0,898597","4,535096","1,412347","0,797278","0,474548","4,335782","3,39293","1,166796","1,124068","0,9747"
16,2,"2,151096","3,816031","1,694928","1,207136","0,746493","1,773645","2,998826","0,978822","0,462135","0,272325","5,605766","9,077625","1,665574","1,239572","0,491665","0,900915","4,464137","1,382794","0,810629","0,439418","2,838636","4,847652","1,272922","1,177444","0,898579"
16,"2,125","1,37142","4,512483","1,675318","1,230597","0,695847","1,798506","3,080538","0,97894","0,510458","0,24555","5,416084","8,555183","1,442557","1,225696","0,442934","0,988874","4,203281","1,281648","0,7818","0,39823","1,989726","6,393492","1,396627","1,162355","0,793689"
16,"2,25","1,360124","5,090809","1,606358","1,213358","0,65389","1,827217","2,824741","0,922646","0,564203","0,219277","5,04409","7,448854","1,22309","1,16485","0,406925","1,202251","3,779944","1,163575","0,729891","0,358542","1,939293","7,711195","1,486519","1,119632","0,697497"
16,"2,375","1,719741","5,393425","1,494125","1,16376","0,649592","1,793005","2,315721","0,818914","0,607668","0,199673","4,650294","6,047154","1,071471","1,067536","0,38617","1,419983","3,273974","1,070459","0,677056","0,325609","2,507967","8,50316","1,498274","1,086018","0,642825"
16,"2,5","2,302503","5,292175","1,338723","1,091692","0,695894","1,694408","1,71324","0,69031","0,62361","0,190266","4,378778","4,674711","1,028434","0,955021","0,376849","1,668325","2,760092","1,014777","0,635753","0,301796","3,478799","8,581993","1,413655","1,079693","0,643622"
16,"2,625","2,985022","4,797716","1,157924","1,011192","0,782401","1,526271","1,184505","0,568984","0,605381","0,191291","4,257472","3,603884","1,106384","0,8495","0,372318","1,799779","2,313068","1,009758","0,616414","0,288055","4,537426","7,967195","1,2737","1,096222","0,6918"
16,"2,75","3,601706","4,061101","0,997402","0,947928","0,87828","1,386136","0,828654","0,490052","0,566809","0,200476","4,221526","2,936505","1,298412","0,773909","0,369058","1,838349","1,963029","1,057744","0,635603","0,283772","5,285206","6,859948","1,158786","1,125559","0,762697"
16,"2,875","4,10689","3,292548","0,932001","0,931558","0,944012","1,304781","0,646596","0,47471","0,536656","0,215072","4,127652","2,519837","1,576049","0,749201","0,368182","1,705189","1,690378","1,127412","0,706594","0,286172","5,541972","5,555107","1,147404","1,160876","0,824538"
16,3,"4,460834","2,674627","0,999889","0,980053","0,947998","1,33417","0,574652","0,521713","0,542103","0,233192","3,847354","2,128469","1,877724","0,784014","0,37363","1,527325","1,471551","1,178869","0,826313","0,292822","5,394073","4,358685","1,256161","1,199366","0,848061"
16,"3,125","4,727562","2,312036","1,194016","1,08203","0,884327","1,44067","0,549975","0,62664","0,591223","0,254882","3,413934","1,653775","2,106374","0,860489","0,391218","1,329729","1,298727","1,198735","0,975652","0,305222","5,040873","3,488491","1,449545","1,238049","0,821277"
16,"3,25","5,075764","2,161848","1,467878","1,183922","0,776968","1,642753","0,544379","0,788593","0,664952","0,281902","3,052242","1,192428","2,17999","0,937136","0,425962","1,302356","1,181381","1,187886","1,113933","0,328201","5,017524","2,973374","1,656416","1,256292","0,7566"
16,"3,375","5,453936","2,143744","1,753507","1,225654","0,665216","1,914729","0,554838","1,004232","0,726122","0,316497","2,994039","0,865534","2,063966","0,967193","0,479461","1,467621","1,127067","1,167003","1,201525","0,366884","5,36452","2,765208","1,813289","1,23031","0,682901"
16,"3,5","5,899601","2,235005","1,964343","1,183024","0,582212","2,287293","0,597319","1,272379","0,750438","0,360027","3,328479","0,728969","1,796562","0,928067","0,546711","1,828506","1,132982","1,185938","1,229417","0,422812","6,19155","2,848231","1,885313","1,152856","0,628406"
16,"3,625","6,250412","2,404372","2,075047","1,077779","0,539839","2,771353","0,659352","1,58573","0,742944","0,410149","3,966282","0,746216","1,474785","0,834708","0,614652","2,27466","1,169371","1,293707","1,222032","0,491657","6,992548","3,163201","1,912937","1,0393","0,605606"
16,"3,75","6,219348","2,564948","2,113593","0,955462","0,526354","3,26764","0,724124","1,908744","0,725363","0,45974","4,578397","0,838247","1,205174","0,72342","0,666052","2,653058","1,21005","1,498546","1,217631","0,563433","7,374183","3,526743","1,969105","0,919908","0,6078"
16,"3,875","5,819742","2,727237","2,124775","0,863951","0,518068","3,729719","0,796049","2,176737","0,726958","0,49849","4,936035","0,959441","1,063289","0,635325","0,686399","2,881886","1,250583","1,760763","1,246887","0,624633","7,12404","3,841911","2,094098","0,832518","0,61669"
