sujeto ,tiempo,"POW,AF3,Theta","POW,AF3,Alpha","POW,AF3,BetaL","POW,AF3,BetaH","POW,AF3,Gamma","POW,T7,Theta","POW,T7,Alpha","POW,T7,BetaL","POW,T7,BetaH","POW,T7,Gamma","POW,Pz,Theta","POW,Pz,Alpha","POW,Pz,BetaL","POW,Pz,BetaH","POW,Pz,Gamma","POW,T8,Theta","POW,T8,Alpha","POW,T8,BetaL","POW,T8,BetaH","POW,T8,Gamma","POW,AF4,Theta","POW,AF4,Alpha","POW,AF4,BetaL","POW,AF4,BetaH","POW,AF4,Gamma"
16,"0,875","56,932026","7,81515","2,994979","1,238363","0,541737","1,456648","1,215266","1,590189","0,69404","0,886527","3,986449","2,15186","1,679781","3,07094","2,536992","1,337621","1,274441","1,809864","1,910844","1,959623","55,421856","8,669858","3,864084","0,838234","0,60297"
16,1,"44,176201","5,762686","2,767144","1,307968","0,547259","1,538865","1,288339","1,850245","0,832908","0,934471","3,70814","2,355997","1,687038","3,827028","2,779265","1,470274","1,887745","2,107029","1,911706","2,012769","42,065323","6,49121","3,385644","0,771525","0,586156"
16,"1,125","30,339724","3,872688","2,475891","1,355624","0,545575","1,511433","1,328591","1,967758","0,99011","0,951358","3,124883","2,545549","1,748402","4,523905","2,899441","1,64079","2,643021","2,307821","1,849759","2,044862","27,548027","4,401519","2,782022","0,719591","0,583708"
16,"1,25","19,351778","2,614773","2,293917","1,387379","0,551409","1,355265","1,329717","1,906578","1,151072","0,961118","2,432401","2,689353","1,897208","5,031611","2,943192","1,816059","3,329438","2,347493","1,760842","2,082588","15,922226","2,928432","2,295027","0,715184","0,615085"
16,"1,375","12,899923","2,106266","2,35466","1,415323","0,573317","1,148521","1,280554","1,677408","1,307013","0,984537","1,822747","2,765589","2,125687","5,270257","2,9668","1,972608","3,744078","2,225306","1,682688","2,157969","9,076845","2,234418","2,09496","0,779433","0,681222"
16,"1,5","10,255923","2,153929","2,667849","1,450097","0,608576","0,969436","1,188724","1,333559","1,448292","1,025586","1,408722","2,783726","2,403476","5,232677","2,995799","2,09891","3,797949","1,996867","1,637032","2,328032","6,427762","2,123534","2,185202","0,91421","0,763425"
16,"1,625","9,394451","2,435014","3,104865","1,490363","0,64455","0,905005","1,102771","0,968877","1,564425","1,07216","1,196359","2,768982","2,651608","4,984473","3,011894","2,179201","3,532398","1,726992","1,644132","2,6592","5,993186","2,235554","2,421721","1,096316","0,832237"
16,"1,75","8,678101","2,716686","3,47675","1,520455","0,666125","0,976942","1,069064","0,65991","1,64167","1,101897","1,130369","2,738072","2,776606","4,613368","2,959404","2,208189","3,093096","1,47996","1,739777","3,173328","6,040624","2,319296","2,607516","1,283355","0,861279"
16,"1,875","7,811381","2,936261","3,608668","1,525584","0,662176","1,125866","1,118309","0,44667","1,668744","1,094055","1,099775","2,699402","2,727724","4,196991","2,784892","2,155744","2,639304","1,292514","1,9799","3,799648","5,954416","2,304252","2,590475","1,431582","0,83633"
16,2,"6,800257","3,054769","3,417245","1,505346","0,630534","1,261435","1,250509","0,327073","1,634867","1,041951","1,079871","2,648446","2,505453","3,768284","2,473741","2,022375","2,271879","1,172732","2,420558","4,404562","5,607978","2,168719","2,32677","1,514867","0,76235"
16,"2,125","5,903042","3,02444","2,949543","1,472579","0,579824","1,328446","1,423908","0,277492","1,537261","0,957438","1,053742","2,572042","2,173465","3,321578","2,065449","1,83211","1,990542","1,116465","3,03834","4,857659","5,216897","1,93209","1,903602","1,535408","0,662797"
16,"2,25","5,027596","2,841071","2,320988","1,432316","0,522317","1,336307","1,568526","0,270328","1,38195","0,859006","1,09311","2,480743","1,806382","2,836244","1,637166","1,669857","1,745902","1,110423","3,74983","5,105804","4,770012","1,63969","1,436582","1,502811","0,565377"
16,"2,375","4,235358","2,572988","1,664884","1,372159","0,469106","1,321827","1,60901","0,292142","1,186543","0,762448","1,200543","2,403673","1,451232","2,325565","1,271905","1,638727","1,514909","1,136661","4,406671","5,190133","4,389321","1,401312","1,022968","1,421324","0,48961"
16,"2,5","3,497846","2,309253","1,108186","1,274549","0,426233","1,341408","1,507468","0,328066","0,977045","0,675291","1,366071","2,341536","1,146625","1,849363","1,021404","1,772151","1,324464","1,172196","4,838988","5,190778","4,027943","1,334685","0,726607","1,291353","0,440663"
16,"2,625","2,799395","2,131555","0,713884","1,130533","0,393609","1,373318","1,281952","0,36526","0,781428","0,59753","1,497494","2,292983","0,89878","1,471854","0,887181","2,035555","1,244006","1,191091","4,935537","5,171641","3,644728","1,507969","0,54485","1,115218","0,411576"
16,"2,75","2,282187","2,048348","0,46298","0,949715","0,369603","1,409206","0,994282","0,392046","0,626191","0,525467","1,547908","2,241186","0,704366","1,257352","0,839142","2,355935","1,321686","1,168576","4,700322","5,138477","3,31791","1,886863","0,430609","0,911308","0,392764"
16,"2,875","2,062622","2,031414","0,345326","0,77236","0,354339","1,40544","0,717545","0,406535","0,526752","0,457323","1,479772","2,174895","0,575315","1,24649","0,848831","2,643847","1,520553","1,108296","4,265484","5,05128","3,209585","2,355446","0,421604","0,726025","0,380137"
16,3,,,,,,,,,,,,,,,,,,,,,,,,,
16,"3,125","3,379294","7,446443","1,752499","0,670012","0,655086","2,120467","1,984218","0,858176","0,8256","0,25404","4,736494","7,119982","4,580661","1,313569","0,305801","2,123246","6,119551","3,204917","1,318637","0,299372","3,826123","10,158813","1,947754","0,897257","0,50669"
16,"3,25","4,217483","7,767154","1,49308","0,609109","0,683672","2,097473","2,216751","0,860473","0,737017","0,252652","4,256753","8,3136","4,507288","1,537552","0,306759","2,315326","7,445528","3,806721","1,356308","0,325726","4,516205","10,316424","1,938519","0,711451","0,525052"
16,"3,375","5,632005","7,63758","1,473228","0,705575","0,722648","2,051621","2,214352","0,861241","0,642604","0,250558","3,638329","8,894241","4,181373","1,738796","0,305865","3,110946","9,103482","4,190989","1,355491","0,342139","5,870935","9,863269","2,058813","0,63072","0,560849"
16,"3,5","7,331063","7,13138","1,698484","0,922126","0,775309","1,932509","1,951734","0,821338","0,55279","0,249143","2,975689","8,645487","3,677346","1,822263","0,302839","4,253914","10,696049","4,232031","1,308424","0,351397","7,763759","8,965638","2,28851","0,645696","0,615067"
16,"3,625","9,424936","6,473393","2,048531","1,17304","0,839857","1,845176","1,516778","0,740773","0,472552","0,251696","2,42082","7,644263","3,113868","1,735187","0,299954","5,409206","11,837732","3,926149","1,224294","0,361959","10,150415","8,01721","2,535823","0,709423","0,687101"
16,"3,75","11,403969","5,866284","2,356118","1,378894","0,909691","1,800144","1,049921","0,651156","0,405889","0,260655","2,072878","6,266735","2,636512","1,49361","0,299561","6,159237","12,390599","3,448874","1,123724","0,37954","12,510324","7,339876","2,68459","0,774366","0,771849"
16,"3,875","12,766472","5,410697","2,500134","1,485351","0,978051","1,862413","0,672792","0,587212","0,356264","0,274276","1,993311","4,974761","2,320057","1,176193","0,303337","6,319137","12,416506","2,967267","1,030097","0,403337","14,069488","7,058694","2,672335","0,804131","0,857752"
16,4,"13,220335","5,110474","2,4639","1,485894","1,038833","1,9728","0,447947","0,570934","0,329433","0,287715","2,152087","4,208189","2,151714","0,902542","0,314169","5,880343","12,166977","2,544628","0,954749","0,426705","14,489526","7,057983","2,529066","0,788773","0,929067"
16,"4,125","12,634237","4,882849","2,244134","1,421214","1,08488","2,104363","0,370764","0,591099","0,329189","0,295797","2,646656","4,180215","2,066586","0,768483","0,335669","5,18651","11,881514","2,171654","0,894639","0,441623","13,55939","7,041064","2,244493","0,751579","0,96984"
16,"4,25","11,273643","4,862749","1,900759","1,335681","1,106478","2,181839","0,456288","0,621023","0,351122","0,295282","3,695079","4,786861","2,014515","0,803834","0,370442","4,582255","11,669249","1,871146","0,842935","0,444315","11,714132","7,030225","1,875284","0,725503","0,967244"
16,"4,375","9,442514","5,467448","1,577935","1,263309","1,0931","2,285358","0,769805","0,646047","0,385496","0,285797","5,542222","5,778821","1,982077","0,975713","0,416421","4,439998","11,485873","1,662724","0,79358","0,437923","9,447609","7,509447","1,597662","0,74629","0,917441"
16,"4,5","7,958604","7,009327","1,360206","1,214647","1,036831","2,458092","1,356073","0,668905","0,426301","0,269644","8,02515","6,863303","1,973583","1,216091","0,465664","4,821029","11,145","1,557432","0,752551","0,430983","7,764984","8,94738","1,498405","0,832716","0,827007"
16,"4,625","7,102174","9,422754","1,269815","1,191513","0,943554","2,785955","2,173924","0,699487","0,477338","0,251327","10,694865","7,713342","1,958044","1,465939","0,504898","5,569291","10,40918","1,555856","0,737607","0,430441","7,088055","11,398553","1,578372","0,980644","0,714492"
16,"4,75","7,006904","12,204779","1,273904","1,187604","0,831458","3,237068","3,075072","0,737154","0,541738","0,234525","12,804504","8,076865","1,882275","1,67415","0,518117","6,332407","9,20262","1,614696","0,754593","0,434293","7,650958","14,357413","1,751218","1,156304","0,60367"
16,"4,875","7,299798","14,498953","1,299269","1,198182","0,723469","3,721892","3,829712","0,775142","0,617559","0,221393","13,740498","7,864059","1,716956","1,793666","0,497227","6,816918","7,693571","1,665219","0,794966","0,433069","8,985297","16,831171","1,889034","1,312318","0,514218"
16,5,"7,668678","15,507251","1,278317","1,215942","0,636623","4,119671","4,232971","0,815408","0,69533","0,212975","13,256881","7,181332","1,479395","1,798035","0,446588","6,867962","6,211199","1,649826","0,848842","0,41539","10,505186","17,840063","1,902492","1,411605","0,453536"
16,"5,125","7,744914","14,904555","1,202696","1,241875","0,577048","4,304255","4,192461","0,87323","0,762352","0,210695","11,552998","6,232195","1,228939","1,692883","0,382125","6,503189","4,99505","1,584165","0,919624","0,379372","11,481644","16,928343","1,801765","1,454733","0,417475"
16,"5,25","7,365572","12,978805","1,139984","1,268583","0,539815","4,20329","3,759687","0,978179","0,8088","0,215587","9,167753","5,221976","1,028808","1,509097","0,323865","5,851437","4,117144","1,538786","1,01127","0,334295","11,460619","14,394087","1,700538","1,461883","0,395576"
16,"5,375","6,51895","10,400743","1,161461","1,275271","0,510092","3,829214","3,102872","1,150528","0,829039","0,22609","6,714571","4,265431","0,904165","1,28592","0,286985","5,103438","3,529554","1,562791","1,114118","0,294888","10,432959","11,080229","1,698041","1,454364","0,375128"
16,"5,5","5,405217","7,884487","1,286317","1,241235","0,473404","3,262219","2,451985","1,381007","0,822433","0,238565","4,649294","3,405908","0,838864","1,065628","0,276644","4,35329","3,098288","1,666775","1,202167","0,273721","8,639955","7,920549","1,821603","1,442178","0,346963"
16,"5,625","4,1771","5,894554","1,475292","1,168587","0,425866","2,624491","1,998389","1,625834","0,792729","0,248404","3,160975","2,675715","0,800465","0,882974","0,287682","3,592847","2,6964","1,814977","1,244084","0,274383","6,502857","5,535885","2,006215","1,421808","0,310527"
16,"5,75","3,797436","4,603407","1,64759","1,080165","0,37555","2,078459","1,832243","1,831303","0,745135","0,251235","2,206183","2,117355","0,777476","0,762347","0,310221","2,880251","2,296958","1,932222","1,218535","0,290957","5,162903","4,107077","2,125302","1,382354","0,27361"
16,"5,875","6,212245","3,779056","1,728909","1,002791","0,335363","1,715151","1,904058","1,94466","0,682699","0,24515","1,60952","1,74666","0,794642","0,716215","0,335032","2,307156","1,94432","1,961492","1,126463","0,312559","6,191198","3,327146","2,080313","1,314911","0,246047"
16,6,"13,73297","3,129508","1,688506","0,957198","0,317232","1,634699","2,086522","1,936491","0,606075","0,231817","1,309436","1,564954","0,886598","0,744747","0,357843","2,071602","1,712567","1,910131","0,991628","0,32865","11,414141","2,789892","1,864597","1,225651","0,236482"
16,"6,125","26,186377","2,630527","1,546849","0,966704","0,324888","1,904271","2,273984","1,839782","0,516822","0,215659","1,378839","1,593046","1,072318","0,834815","0,376921","2,385774","1,687335","1,815855","0,848189","0,333337","20,598478","2,397421","1,552961","1,145496","0,248079"
16,"6,25","41,652763","2,481147","1,388634","1,051844","0,354141","2,544181","2,398299","1,718949","0,423503","0,201396","1,820997","1,811261","1,336177","0,960574","0,389639","3,260167","1,861181","1,728122","0,728466","0,324958","32,375324","2,24932","1,270732","1,117871","0,27621"
16,"6,375","55,095982","2,965415","1,300341","1,21411","0,398967","3,429121","2,411786","1,618114","0,34556","0,191919","2,527967","2,111242","1,62393","1,08888","0,392074","4,461982","2,126412","1,674537","0,655559","0,305252","42,799297","2,486273","1,114008","1,163443","0,313803"
16,"6,5","63,197578","4,267614","1,340794","1,422409","0,453891","4,289431","2,326867","1,551715","0,304514","0,187358","3,35201","2,338644","1,870844","1,186833","0,382948","5,559807","2,340922","1,64688","0,638345","0,279958","49,195274","3,201635","1,123841","1,264089","0,355423"
16,"6,625","62,245705","6,366188","1,530202","1,618642","0,510556","4,851668","2,173551","1,49917","0,308209","0,184991","4,06705","2,364643","2,017151","1,226147","0,363394","6,135752","2,407975","1,607547","0,669587","0,255435","48,641277","4,449594","1,278391","1,373247","0,39593"
16,"6,75","54,874653","9,061137","1,877594","1,741565","0,558331","4,913836","1,98573","1,429174","0,34466","0,181518","4,510768","2,168439","2,02139","1,197019","0,338397","5,975896","2,318795","1,525989","0,732873","0,236752","43,194439","6,240786","1,562245","1,445684","0,429808"
16,"6,875","47,016655","12,019341","2,367886","1,748496","0,586784","4,457401","1,775386","1,325127","0,390501","0,175262","4,605407","1,807605","1,878696","1,114238","0,314622","5,154901","2,134188","1,402643","0,810486","0,225033","37,854916","8,579583","1,969371","1,458661","0,450472"
16,7,"44,30476","14,73659","2,977755","1,628772","0,590604","3,688589","1,547304","1,20309","0,421362","0,167314","4,375026","1,380559","1,626837","1,008495","0,298258","3,973124","1,94077","1,26586","0,877173","0,218602","36,951218","11,268679","2,502328","1,410492","0,452126"
,,"49,219254","16,631483","3,613829","1,41291","0,572239","2,977715","1,323132","1,091376","0,419786","0,161147","3,920648","0,992781","1,342407","0,908751","0,292769","2,818914","1,779097","1,145888","0,915836","0,218418","42,530357","13,843708","3,088566","1,315436","0,433558"
17,"0,125","58,80537","17,244213","4,131185","1,161058","0,539693","2,688663","1,160851","0,998394","0,385046","0,160173","3,517075","0,733485","1,094823","0,825366","0,296573","2,095711","1,661468","1,04774","0,922138","0,225641","51,93668","15,702295","3,581836","1,196369","0,397854"
17,"0,25","66,979492","16,472448","4,394617","0,951171","0,503427","2,890452","1,12672","0,916928","0,333654","0,166646","3,271443","0,644006","0,928344","0,752905","0,304583","1,975405","1,578164","0,957749","0,911346","0,239596","60,062553","16,396729","3,84278","1,094895","0,353088"
17,"0,375","67,947296","14,628739","4,335593","0,854449","0,47169","3,503256","1,256281","0,843449","0,29139","0,18334","3,246943","0,717631","0,848007","0,681872","0,311749","2,439384","1,53777","0,857784","0,917298","0,259694","61,625404","15,833869","3,819753","1,070178","0,311066"
17,"0,5","59,617744","12,344011","4,029331","0,898918","0,446815","4,175138","1,508807","0,786116","0,28072","0,212714","3,330745","0,909218","0,831383","0,607682","0,313754","3,244053","1,565855","0,757131","0,967342","0,283482","54,965183","14,3259","3,601135","1,166066","0,281664"
17,"0,625","45,911194","10,123716","3,63485","1,060203","0,425988","4,699686","1,778042","0,754621","0,311811","0,253738","3,429706","1,172806","0,828821","0,535417","0,30892","4,157958","1,690797","0,681024","1,061138","0,306916","43,142525","12,273507","3,351526","1,381823","0,26871"
17,"0,75","30,694241","8,334708","3,279354","1,278512","0,406056","4,742708","1,943539","0,756898","0,374112","0,300151","3,339697","1,436043","0,809766","0,4722","0,295941","4,728027","1,883964","0,654931","1,161973","0,322577","29,566898","10,195997","3,182338","1,659636","0,271115"
17,"0,875","17,6551","7,073284","3,008049","1,483298","0,387439","4,309444","1,912369","0,796395","0,441154","0,342043","3,138061","1,606902","0,779825","0,423419","0,274782","4,815448","2,054209","0,68614","1,215125","0,323084","17,63254","8,477581","3,106791","1,90319","0,285469"
17,1,"8,988311","6,139979","2,760746","1,608736","0,375323","3,475408","1,678471","0,854134","0,485474","0,369765","2,955826","1,635399","0,754906","0,395787","0,248751","4,389039","2,104562","0,745765","1,182013","0,306353","9,457516","7,158616","3,022568","2,011164","0,308348"
17,"1,125","4,893928","5,269895","2,424206","1,61059","0,375342","2,562107","1,338986","0,898246","0,493799","0,378011","2,941887","1,595038","0,756324","0,408373","0,225015","3,627536","1,993467","0,792383","1,07902","0,280113","5,347222","6,068186","2,789144","1,92506","0,336887"
17,"1,25","3,513943","4,296123","1,957756","1,486233","0,389035","1,830592","1,018158","0,908993","0,471222","0,368125","3,12587","1,603194","0,804346","0,488966","0,211923","2,802944","1,76687","0,816887","0,975472","0,258439","3,813375","4,989751","2,361046","1,662193","0,368203"
17,"1,375","2,927874","3,226438","1,414614","1,280057","0,412721","1,40569","0,806696","0,881685","0,437987","0,347917","3,422129","1,732687","0,892684","0,656499","0,215329","2,189851","1,53449","0,837127","0,951009","0,253622","3,298306","3,847031","1,801844","1,306665","0,39899"
17,"1,5","2,692877","2,210211","0,92617","1,060493","0,439152","1,251391","0,726135","0,828723","0,415178","0,327589","3,687877","1,938877","0,994753","0,896491","0,236748","1,92107","1,381067","0,877436","1,041873","0,270973","3,403371","2,760913","1,258438","0,966317","0,427035"
17,"1,625","2,605004","1,460738","0,623771","0,886273","0,458475","1,245084","0,730777","0,771776","0,413252","0,314386","3,79144","2,127522","1,090686","1,157813","0,274614","1,970131","1,338689","0,94984","1,214628","0,307371","3,755966","1,921378","0,878158","0,724401","0,45061"
17,"1,75","3,257505","1,126573","0,576649","0,779163","0,464622","1,300127","0,757565","0,721692","0,428663","0,308884","3,715343","2,216665","1,163901","1,372823","0,324124","2,215004","1,371195","1,043507","1,384407","0,352969","4,565251","1,417821","0,722804","0,604338","0,471058"
17,"1,875","7,01085","1,474659","0,794292","0,724972","0,461663","1,429602","0,794116","0,688637","0,445601","0,305682","3,517429","2,198496","1,205213","1,486787","0,376009","2,460114","1,424944","1,12936","1,46248","0,394442","7,428795","1,480747","0,797352","0,575726","0,494738"
17,2,"16,593893","2,927809","1,241566","0,702537","0,461897","1,737039","0,927696","0,661632","0,44755","0,297625","3,395813","2,230796","1,209645","1,480981","0,418923","2,634091","1,507301","1,178945","1,401796","0,420196","14,49306","2,513408","1,065646","0,595262","0,528364"
17,"2,125","32,499393","5,734932","1,841274","0,703006","0,476015","2,312494","1,298601","0,633311","0,429835","0,281885","3,600506","2,536745","1,229895","1,377693","0,442436","2,808473","1,682962","1,209564","1,219761","0,426043","26,393879","4,810785","1,473439","0,641558","0,572521"
17,"2,25","51,827431","9,618825","2,448385","0,725088","0,505804","3,145106","2,009431","0,598189","0,399982","0,262732","4,196273","3,252176","1,333943","1,22405","0,440721","3,010385","2,026146","1,258357","0,978996","0,416548","41,165947","8,207828","1,920915","0,702341","0,620299"
17,"2,375","69,102005","13,668079","2,8967","0,759967","0,541528","4,063854","2,998765","0,553816","0,372065","0,247302","5,001427","4,28963","1,572176","1,068135","0,415999","3,171573","2,522007","1,348063","0,75293","0,401136","54,718868","11,936626","2,278286","0,759067","0,657514"
17,"2,5","78,329132","16,658798","3,040977","0,791451","0,568474","4,777215","4,03901","0,499487","0,354458","0,2403","5,698897","5,328171","1,928255","0,937277","0,377386","3,220647","3,041108","1,469588","0,592323","0,388985","62,265575","14,890404","2,419079","0,789456","0,670931"
17,"2,625","76,231766","17,607779","2,836648","0,811411","0,57649","5,033805","4,819891","0,438377","0,346918","0,241484","6,015017","6,018425","2,312882","0,832678","0,337593","3,083744","3,399159","1,581153","0,514347","0,38454","61,099663","16,114866","2,287122","0,785251","0,655992"
17,"2,75","63,657097","16,26618","2,383142","0,82385","0,563365","4,742126","5,085297","0,379854","0,343979","0,246858","5,819917","6,118101","2,602532","0,742823","0,308062","2,747541","3,453487","1,635565","0,508823","0,386407","51,649845","15,270311","1,947641","0,759383","0,616324"
17,"2,875","45,077049","13,16087","1,877435","0,831042","0,533133","3,974353","4,739445","0,341401","0,340065","0,251628","5,158213","5,613271","2,699473","0,659867","0,294779","2,275974","3,1733","1,600928","0,552952","0,38891","37,286774","12,720351","1,562894","0,724972","0,558367"
17,3,,,,,,,,,,,,,,,,,,,,,,,,,
17,"3,125","4,46423","3,659588","1,489535","0,610297","0,540741","2,015377","2,030929","0,629234","0,605172","0,362174","24,312082","34,391407","2,656003","1,001129","0,281328","2,10469","2,196932","0,931677","0,452253","0,139096","3,836015","3,056865","1,104982","0,691626","0,587412"
17,"3,25","4,671919","4,19416","1,946473","0,560036","0,601816","1,775951","2,113923","0,998612","0,62756","0,403073","21,077442","39,93103","2,809377","1,008604","0,29097","1,489063","2,312655","1,237054","0,459919","0,154666","3,756122","3,62801","1,504765","0,582171","0,600277"
17,"3,375","4,891826","4,772645","2,402779","0,538243","0,654151","1,554779","2,159733","1,360166","0,6478","0,427504","17,682779","43,54538","2,735339","1,000796","0,311043","1,316584","2,426293","1,497432","0,493976","0,191166","4,195061","4,248557","2,055193","0,571813","0,595003"
17,"3,5","5,161541","5,1806","2,848092","0,559843","0,686924","1,445631","2,077233","1,641457","0,658289","0,43199","15,310644","43,01318","2,452275","0,974524","0,328772","1,712368","2,48318","1,674034","0,557824","0,246019","5,327218","4,680129","2,705527","0,646557","0,5731"
17,"3,625","5,482007","5,308949","3,327449","0,621229","0,700631","1,482656","1,864086","1,824633","0,645189","0,421496","14,714449","37,996861","2,13958","0,923664","0,343097","2,708149","2,492744","1,777706","0,657807","0,314586","7,080827","4,80782","3,422939","0,783264","0,5489"
17,"3,75","5,825164","5,18386","3,827535","0,700041","0,707607","1,63907","1,584049","1,919984","0,60011","0,404505","15,456452","29,895855","1,99119","0,850623","0,361289","4,142026","2,471141","1,836641","0,803735","0,388702","9,174935","4,656723","4,122648","0,954229","0,544578"
17,"3,875","6,085263","4,930604","4,291086","0,775209","0,724648","1,848628","1,333886","1,965948","0,540142","0,388005","16,302132","21,142702","2,166147","0,769998","0,39257","5,636806","2,445457","1,911775","1,008991","0,456472","10,977851","4,361449","4,716438","1,140329","0,575907"
17,4,"6,105251","4,683052","4,621317","0,835737","0,760222","2,046085","1,20177","2,011309","0,506849","0,374676","16,139828","14,046244","2,672938","0,698226","0,438165","6,739051","2,447186","2,041479","1,269928","0,504641","11,910209","4,099057","5,111535","1,323266","0,639114"
17,"4,125","5,779922","4,563321","4,698032","0,879996","0,806371","2,197077","1,237034","2,083242","0,533405","0,362408","14,639919","9,774497","3,379239","0,652269","0,487342","7,07133","2,529403","2,206418","1,549995","0,52445","11,644818","4,034411","5,220778","1,474709","0,710136"
17,"4,25","5,093511","4,582616","4,463023","0,909578","0,839512","2,286361","1,409059","2,17579","0,624292","0,34704","12,136318","8,181878","4,093301","0,639549","0,521546","6,530676","2,708863","2,348096","1,782324","0,514717","10,257864","4,20503","5,012132","1,556904","0,756276"
17,"4,375","4,213721","4,642082","3,957032","0,929725","0,831376","2,328572","1,614371","2,251207","0,751995","0,325875","9,285057","8,176909","4,608803","0,65151","0,525485","5,297441","2,930281","2,387604","1,892607","0,482963","8,210654","4,497305","4,528103","1,544487","0,754716"
17,"4,5","3,335168","4,580488","3,290827","0,943909","0,765255","2,314979","1,728111","2,246555","0,870118","0,299032","6,731913","8,528636","4,791763","0,675084","0,49596","3,787759","3,099047","2,264905","1,835974","0,441593","6,10191","4,70558","3,865956","1,439062","0,706138"
17,"4,625","2,713397","4,267497","2,631819","0,952327","0,648271","2,244867","1,677557","2,12091","0,944831","0,270617","4,823167","8,532938","4,72875","0,697854","0,443065","2,44471","3,122437","2,008587","1,621718","0,402945","4,442263","4,632661","3,162371","1,273145","0,633722"
17,"4,75","2,18345","3,694552","2,13564","0,949894","0,509402","2,072008","1,486377","1,90389","0,971981","0,24633","3,577764","8,170777","4,683307","0,716071","0,385702","1,501226","2,946489","1,724503","1,309431","0,374635","3,149609","4,211269","2,561056","1,101927","0,568508"
17,"4,875","1,96544","3,003746","1,865726","0,92279","0,385144","1,818081","1,230554","1,644256","0,95825","0,230084","2,906973","7,599558","4,846957","0,720333","0,343862","1,027469","2,59326","1,518323","0,977418","0,359447","2,479987","3,550742","2,127854","0,971176","0,530831"
17,5,"1,879868","2,410461","1,778892","0,869007","0,302789","1,515704","0,990224","1,396426","0,914899","0,223944","2,623798","7,001668","5,241325","0,704006","0,328986","0,921363","2,171675","1,439","0,696282","0,355625","2,030207","2,870158","1,850317","0,899431","0,523343"
17,"5,125","2,224308","2,086881","1,778476","0,79803","0,26935","1,291656","0,816207","1,199912","0,850132","0,2302","2,690928","6,529994","5,700171","0,672796","0,339156","1,051391","1,828829","1,45645","0,504125","0,357678","2,042498","2,358003","1,662154","0,872754","0,532773"
17,"5,25","2,779889","2,071032","1,755086","0,729451","0,272273","1,215008","0,717172","1,073971","0,770591","0,251135","3,109061","6,215871","5,963402","0,645312","0,361383","1,288752","1,648151","1,484361","0,402937","0,35938","2,209603","2,081371","1,493157","0,865386","0,54103"
17,"5,375","3,563356","2,265733","1,657669","0,67814","0,290362","1,30723","0,672645","1,012187","0,68608","0,288165","3,822543","5,967555","5,834324","0,634515","0,378618","1,584521","1,620947","1,432788","0,367371","0,354787","2,634245","1,975626","1,323476","0,853354","0,538705"
17,"5,5","4,400332","2,471723","1,473412","0,640899","0,307569","1,523127","0,648671","0,987598","0,605861","0,341516","4,64606","5,596629","5,242159","0,635944","0,378282","1,884252","1,632031","1,254198","0,357022","0,341222","3,209916","1,895031","1,164611","0,813407","0,529004"
17,"5,625","4,965582","2,51936","1,220468","0,609428","0,316145","1,756453","0,624013","0,971062","0,542566","0,407477","5,289748","5,008423","4,330337","0,644271","0,357844","2,086803","1,578633","0,987512","0,344342","0,321558","3,70332","1,727139","1,024273","0,740531","0,51862"
17,"5,75","5,107514","2,363161","0,940444","0,577524","0,314207","1,921383","0,588443","0,942488","0,507262","0,476489","5,528831","4,248322","3,346749","0,656816","0,322802","2,179084","1,443666","0,720408","0,331117","0,304983","4,032702","1,466206","0,910101","0,651707","0,510177"
17,"5,875","4,719721","2,109065","0,69239","0,539918","0,30363","1,953513","0,56741","0,896398","0,496321","0,534341","5,246214","3,496115","2,527298","0,670323","0,282818","2,163181","1,319832","0,523266","0,336335","0,304371","4,022153","1,248036","0,828553","0,565753","0,500743"
17,6,"3,94078","1,937547","0,527914","0,497109","0,287469","1,832836","0,604552","0,83709","0,495996","0,566694","4,526572","2,897655","1,987003","0,681556","0,24782","2,077553","1,332928","0,4203","0,384735","0,328846","3,69677","1,251758","0,779989","0,496037","0,483696"
17,"6,125","3,091391","1,966384","0,471748","0,459027","0,268554","1,627314","0,723659","0,765534","0,491165","0,564831","3,626541","2,508782","1,695142","0,704944","0,225766","2,047257","1,528452","0,386689","0,490762","0,377926","3,181489","1,555201","0,761139","0,449515","0,454204"
17,"6,25","2,455506","2,191715","0,509055","0,439349","0,249799","1,444949","0,910772","0,680242","0,474279","0,529799","2,930645","2,295977","1,536007","0,751834","0,221022","2,31375","1,851008","0,382161","0,644782","0,439853","2,745114","2,09607","0,764138","0,426159","0,413978"
17,"6,375","2,456983","2,513918","0,599432","0,44854","0,235644","1,430329","1,129235","0,587328","0,455042","0,472293","2,83535","2,195399","1,400066","0,821967","0,23273","3,059035","2,195803","0,392902","0,813662","0,496591","2,703018","2,723032","0,786461","0,423455","0,371918"
17,"6,5","2,97192","2,761669","0,69883","0,488256","0,232119","1,634729","1,304229","0,498222","0,450405","0,407718","3,479357","2,115181","1,216375","0,89823","0,25656","4,290276","2,420154","0,416106","0,948944","0,530674","3,084704","3,206482","0,817107","0,439867","0,337478"
17,"6,625","3,942945","2,784007","0,745165","0,552078","0,244249","2,102423","1,372073","0,416979","0,468849","0,350226","4,739803","1,974185","0,954451","0,952211","0,28692","5,786061","2,419502","0,43889","1,00628","0,531966","3,884901","3,355942","0,812669","0,475285","0,315107"
